,lat,lng,name,osm_accuracy,population,district,subject,density,ivl_per_100k,ivl_number,ekmo_per_100k,ekmo_number,life_quality_place_rating,ecology,cleanness,public_services,neighbourhood,children_places,sport_and_outdoor,shops_and_malls,public_transport,security,life_costs
561,57.88361750000001,54.715823,Очёр,0.5887412044681489,14237,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,,,,,,,,,,,
562,55.965137,43.071114,Павлово,0.5968209087811271,60699,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
563,59.684853000000004,30.433264,Павловск,0.6170234618768751,25126,Центральный,Воронежская область,"44,54",15,348,н. д.,,,,,,,,,,,,
564,55.78133570000001,38.6507838,Павловский Посад,0.7027759751043371,63771,Центральный,Московская область,"169,08",н. д.,"0,01",1,,203.0,136.0,218.0,225.0,237.0,39.0,51.0,140.0,188.0,241.0,232.0
565,50.045901,46.88963820000001,Палласовка,0.587502982539317,15984,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
566,43.1413275,133.1436968,Партизанск,0.600160425454279,38648,Дальневосточный,Приморский край,"11,53",,,,,,,,,,,,,,,
567,69.7028171,170.2746851,Певек,0.604571337985229,4161,Дальневосточный,Чукотский АО,"0,07",,,,,,,,,,,,,,,
568,53.200001,45.0,Пенза,0.650389913781275,519592,Приволжский,Пензенская область,"30,83","30,7",400,"0,08",1.0,84.0,100.0,103.0,105.0,197.0,58.0,88.0,193.0,115.0,77.0,55.0
569,54.866649100000004,43.8054106,Первомайск,0.5897501099248871,14567,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
570,56.904858,59.943118999999996,Первоуральск,0.618392764839225,149800,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
571,55.596546,44.544846,Перевоз,0.5909192544144761,9201,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
572,56.736610399999996,38.846282099999996,Переславль-Залесский,0.6646483263845091,41923,Центральный,Ярославская область,"34,77","31,5",395,н. д.,,,,,,,,,,,,
573,58.014965000000004,56.246722999999996,Пермь,0.693887116894582,1000679,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,131.0,119.0,203.0,156.0,199.0,53.0,92.0,133.0,62.0,221.0,52.0
574,58.6000449,35.814472200000004,Пестово,0.588897499732059,15911,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
575,50.139621999999996,45.2141,Петров Вал,0.676834076479519,13264,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
576,52.3094494,45.3889831,Петровск,0.5940365083545109,18555,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,,,,,,,,,,,
577,51.275215,108.85448500000001,Петровск-Забайкальский,0.6927491545937561,18555,Сибирский,Забайкальский край,"2,49","22,8",242,н. д.,,,,,,,,,,,,
578,61.790039,34.390007000000004,Петрозаводск,0.652963783285788,263540,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,165.0,101.0,219.0,168.0,170.0,114.0,182.0,160.0,182.0,179.0,75.0
579,53.0199693,158.6472187,Петропавловск-Камчатский,0.7362848565904391,179526,Дальневосточный,Камчатский край,"0,67",,,,,,,,,,,,,,,
580,55.064663,67.88715400000001,Петухово,0.5899806074278481,11291,Уральский,Курганская область,"11,91",,,,,,,,,,,,,,,
581,55.931031299999994,39.4599489,Петушки,0.593844730994415,15167,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
582,65.12825625,57.138231414978,Печора,0.5954795128072049,43458,Северо-Западный,Коми,"2,02",н. д.,"0,12",1,,,,,,,,,,,,
583,57.81330500000001,27.608185,Печоры,0.603431095894418,12308,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
584,59.5129787,34.1773573,Пикалёво,0.601701315696636,19981,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
585,61.571780700000005,31.4744211,Питкяранта,0.595945368383981,11484,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
586,54.369811999999996,60.807091,Пласт,0.595174807416897,17344,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
587,57.459187,41.511353,Плёс,0.5920419156806049,2600,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
588,51.199276,42.24094,Поворино,0.5842238901404251,17692,Центральный,Воронежская область,"44,54",15,348,н. д.,,,,,,,,,,,,
589,55.4308841,37.545305600000006,Подольск,0.6332354299413521,187956,Центральный,Московская область,"169,08",н. д.,"0,01",1,,172.0,162.0,164.0,139.0,242.0,92.0,163.0,229.0,136.0,215.0,59.0
590,60.914291000000006,34.162354,Подпорожье,0.5968209087811271,18729,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
591,61.744116399999996,75.5968105,Покачи,0.41,17053,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
592,55.918616899999996,39.17055070000001,Покров,0.584027116064219,17762,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
593,56.442108,60.165859,Полевской,0.601764690920084,64316,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
594,67.374084,32.495792,Полярные Зори,0.579469387767602,15106,Северо-Западный,Мурманская область,"5,2","30,5",226,"0,27",2.0,,,,,,,,,,,
595,49.221636600000004,143.1015759,Поронайск,0.596061284158929,16461,Дальневосточный,Сахалинская область,"5,63",,,,,,,,,,,,,,,
596,57.765289,29.551878000000002,Порхов,0.5886629079519581,10608,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
597,53.646797,52.123344,Похвистнево,0.58079016558367,28181,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,,,,,,,,,,,
598,52.92878,33.454536,Почеп,0.588479828336916,17933,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
599,54.404776,32.4407898,Починок,0.5860761805951329,8776,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,,,,,,,,,,,
600,57.38033299999999,41.281178000000004,Приволжск,0.582718160876804,2341,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
601,53.890972,86.737663,Прокопьевск,0.6029358881465839,210150,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,210.0,205.0,134.0,165.0,154.0,193.0,235.0,188.0,125.0,216.0,125.0
602,46.700161,41.724078999999996,Пролетарск,0.5865914819855239,20267,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,,,,,,,,,,,
603,54.8707703,37.2188629,Протвино,0.604812955018773,37308,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
604,43.759001700000006,44.0103981,Прохладный,0.584195817992651,59595,Северо-Кавказский,Кабардино-Балкария,"69,27",,,,,,,,,,,,,,,
605,57.817398,28.334367999999998,Псков,0.658275881125576,98778,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,99.0,65.0,117.0,107.0,168.0,142.0,100.0,96.0,104.0,114.0,106.0
606,52.012125299999994,48.810979499999995,Пугачёв,0.588845445337603,40895,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,,,,,,,,,,,
607,61.808434,36.536045,Пудож,0.588164706733311,9698,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
608,56.3350632,29.3684565,Пустошка,0.5837731941695251,4619,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
609,56.982048,43.168003000000006,Пучеж,0.582400987595252,8583,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
610,56.0104274,37.846189200000005,Пушкино,0.608460676197388,102840,Центральный,Московская область,"169,08",н. д.,"0,01",1,,156.0,29.0,228.0,222.0,219.0,175.0,121.0,131.0,164.0,212.0,69.0
611,54.8347213,37.6139685,Пущино,0.6067904233061729,20263,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
612,57.06290799999999,27.921060999999998,Пыталово,0.5857211070706729,5826,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
613,60.755116,72.83998100000001,Пыть-Ях,0.6829742707123759,41453,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
614,44.039775,43.0706669,Пятигорск,0.617237377774935,142397,Северо-Кавказский,Ставропольский край,"42,12",,,,,90.0,43.0,106.0,120.0,120.0,120.0,138.0,99.0,81.0,123.0,140.0
615,62.135315000000006,77.462616,Радужный,0.5930715978536011,18212,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
616,62.135315000000006,77.462616,Радужный,0.5930715978536011,18212,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
617,52.658699,41.879002,Рассказово,0.5808494845481851,45484,Центральный,Тамбовская область,"30,13","31,2",314,н. д.,,,,,,,,,,,,
618,56.800065100000005,59.908668799999994,Ревда,0.598824109959262,61713,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
619,57.370647,61.4042865,Реж,0.600376755614508,38709,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
620,56.259262,34.330151,Ржев,0.5737234927491079,62026,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
621,57.105225,41.728390000000005,Родники,0.582458777003492,26318,Центральный,Ивановская область,"42,45","17,9",178,н. д.,,,,,,,,,,,,
622,53.9448678,32.8479317285327,Рославль,0.5978868866951079,54898,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,,,,,,,,,,,
623,50.1961874,39.5764857,Россошь,0.5865104044916489,62865,Центральный,Воронежская область,"44,54",15,348,н. д.,,192.0,165.0,151.0,151.0,142.0,132.0,113.0,181.0,235.0,127.0,247.0
624,47.22138579999999,39.7114196,Ростов-на-Дону,0.882080064866683,1091544,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,128.0,124.0,177.0,145.0,214.0,71.0,71.0,91.0,106.0,206.0,71.0
625,55.65832389999999,39.87171370000001,Рошаль,0.599397233682778,21265,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
626,52.259884,43.787853000000005,Ртищево,0.5886367869940029,41295,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,,,,,,,,,,,
627,51.527626399999995,81.21761740000001,Рубцовск,0.6031220576435179,146386,Сибирский,Алтайский край,"13,9","34,6",802,"0,04",1.0,241.0,192.0,248.0,247.0,97.0,188.0,220.0,62.0,247.0,236.0,242.0
628,54.9471458,31.090628600000002,Рудня,0.5862393732748721,10029,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,,,,,,,,,,,
629,55.6998907,36.1946992,Руза,0.602790699859483,47529,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
630,54.058735,44.954390999999994,Рузаевка,0.5857211070706729,47529,Приволжский,Мордовия,"30,73",н. д.,"0,13",1,,,,,,,,,,,,
631,58.050373,38.834637,Рыбинск,0.628235646430594,10683,Центральный,Ярославская область,"34,77","31,5",395,н. д.,,144.0,73.0,145.0,202.0,99.0,85.0,204.0,126.0,199.0,144.0,116.0
632,54.726841500000006,39.508861200000005,Рыбное,0.5807604846780289,18378,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
633,53.708878000000006,40.062984,Ряжск,0.5833761133706861,21676,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
634,54.6295687,39.742503899999996,Рязань,0.6533672701564711,525062,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,195.0,207.0,226.0,183.0,231.0,94.0,125.0,167.0,198.0,176.0,58.0
635,45.1319466,33.6001281,Саки,0.537323496940214,25146,Южный,Крым,"73,38","34,3",656,н. д.,,,,,,,,,,,,
636,53.361686999999996,55.924641,Салават,0.5968666471130021,156085,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,98.0,214.0,28.0,28.0,102.0,144.0,118.0,33.0,144.0,117.0,57.0
637,66.5375387,66.6157469,Салехард,0.5647474917228471,42494,Уральский,Ямало-Ненецкий АО,"0,72",,,,,,,,,,,,,,,
638,46.476669,41.541008000000005,Сальск,0.592607918934035,61312,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,,,,,,,,,,,
639,53.198627,50.113987,Самара,0.66695356600104,1164900,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,169.0,191.0,204.0,169.0,185.0,91.0,111.0,118.0,140.0,199.0,60.0
640,59.960673899999996,30.158655100000004,Санкт-Петербург,0.9232130301528871,4848742,Северо-Западный,Санкт-Петербург,"3 825,54","35,2",1898,"0,46",25.0,29.0,92.0,73.0,29.0,155.0,5.0,6.0,73.0,21.0,121.0,4.0
641,54.18671,45.18383,Саранск,0.624525824699421,318841,Приволжский,Мордовия,"30,73",н. д.,"0,13",1,,39.0,50.0,20.0,51.0,105.0,54.0,96.0,60.0,54.0,28.0,146.0
642,56.477334,53.819295700000005,Сарапул,0.5930715978536011,101390,Приволжский,Удмуртия,"35,94","20,2",303,н. д.,,132.0,36.0,181.0,103.0,60.0,208.0,200.0,232.0,112.0,135.0,179.0
643,51.530018,46.034683,Саратов,0.659784981108812,12846,Приволжский,Саратовская область,"24,58","22,1",536,н. д.,,223.0,208.0,244.0,234.0,204.0,113.0,133.0,68.0,215.0,232.0,190.0
644,54.934631,43.334606,Саров,0.6059084053999829,92073,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
645,54.353919999999995,41.926643,Сасово,0.5817909046562261,28117,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
646,55.040287,59.028034,Сатка,0.5966834897735339,45465,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
647,55.108427799999994,33.2376513,Сафоново,0.586375037867119,46116,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,,,,,,,,,,,
648,53.0899015,91.4128377,Саяногорск,0.5927791541287671,49889,Сибирский,Хакасия,"8,68",,,,,,,,,,,,,,,
649,54.1123301,102.1785158,Саянск,0.595432732995189,40786,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
650,45.340613299999994,42.8459286,Светлоград,0.5854740830952071,38520,Северо-Кавказский,Ставропольский край,"42,12",,,,,,,,,,,,,,,
651,51.377354,128.13475,Свободный,0.5907427655249621,58594,Дальневосточный,Амурская область,"2,2","42,5",336,н. д.,,,,,,,,,,,,
652,56.289339299999995,28.482557500000002,Себеж,0.588164706733311,6375,Северо-Западный,Псковская область,"11,51","30,3",190,"0,16",1.0,,,,,,,,,,,
653,44.6054434,33.5220842,Севастополь,0.718960520799665,393304,Южный,Севастополь,"505,41","12,9",58,"0,22",1.0,127.0,22.0,183.0,174.0,85.0,183.0,137.0,219.0,178.0,126.0,172.0
654,55.635967,109.33564799999999,Северобайкальск,0.595759448486215,23673,Сибирский,Бурятия,"2,8","24,9",246,"0,1",1.0,,,,,,,,,,,
655,64.563385,39.823769,Северодвинск,0.61622712370003,192265,Северо-Западный,Архангельская область,"2,71","38,4",419,"0,18",2.0,43.0,84.0,47.0,90.0,33.0,52.0,82.0,19.0,131.0,25.0,24.0
656,60.15016,59.960517,Североуральск,0.598624472716381,29279,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
657,52.156021,34.494572,Севск,0.589105278772078,7282,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
658,63.4086094,33.9933369,Сегежа,0.435,29660,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
659,47.516393,40.8122575,Семикаракорск,0.587343105927299,23884,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,,,,,,,,,,,
660,56.78834200000001,44.49155,Семёнов,0.5866184841324499,24536,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
661,49.580608000000005,42.730164,Серафимович,0.5859671449198609,9368,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
662,55.529616000000004,45.4754305,Сергач,0.586860972573933,21387,Приволжский,Нижегородская область,"43,25",н. д.,"0,03",1,,,,,,,,,,,,
663,56.3153529,38.1358208,Сергиев Посад,0.7194197435214351,110878,Центральный,Московская область,"169,08",н. д.,"0,01",1,,138.0,59.0,171.0,211.0,117.0,155.0,162.0,120.0,114.0,180.0,79.0
664,52.46150600000001,44.213924,Сердобск,0.5823431439501121,35393,Приволжский,Пензенская область,"30,83","30,7",400,"0,08",1.0,,,,,,,,,,,
665,59.605190500000006,60.574043,Серов,0.605253474368568,99381,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,201.0,213.0,163.0,227.0,74.0,202.0,158.0,12.0,150.0,132.0,209.0
666,54.9155247,37.4195533,Серпухов,0.623895046095117,126496,Центральный,Московская область,"169,08",н. д.,"0,01",1,,160.0,144.0,175.0,177.0,227.0,109.0,93.0,28.0,145.0,211.0,141.0
667,52.720425,58.665466,Сибай,0.5940843595986629,62732,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,,,,,,,,,,,
668,48.781075200000004,142.86213080000002,Сим,0.325,332317,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
669,53.986256700000006,123.93734540000001,Сковородино,0.5932173009932621,9561,Дальневосточный,Амурская область,"2,2","42,5",336,н. д.,,,,,,,,,,,,
670,53.823524,39.549274,Скопин,0.5845318428106899,30374,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
671,52.983332999999995,78.666667,Славгород,0.484296306132559,30370,Сибирский,Алтайский край,"13,9","34,6",802,"0,04",1.0,,,,,,,,,,,
672,45.2590875,38.1244609,Славянск-на-Кубани,0.7904199306771301,63768,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,25.0,37.0,2.0,22.0,32.0,13.0,2.0,32.0,110.0,80.0,240.0
673,59.117259999999995,28.086979,Сланцы,0.598066507658303,33587,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
674,55.513577100000006,109.20477749999999,Слюдянка,0.435,18542,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
675,54.77897005,32.0471812191561,Смоленск,0.686797543825562,7620,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,129.0,126.0,190.0,153.0,173.0,125.0,141.0,117.0,86.0,153.0,62.0
676,56.087008999999995,60.732673999999996,Снежинск,0.606575981719255,48896,Уральский,Челябинская область,"39,74","24,5",849,"0,06",2.0,,,,,,,,,,,
677,48.966297,140.28495800000002,Советская Гавань,0.687796879524132,27712,Дальневосточный,Хабаровский край,"1,68",н. д.,"0,08",1,,,,,,,,,,,,
678,61.362099,63.57354,Советский,0.50975765213835,26434,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,,,,,,,,,,,
679,59.4617,40.1166,Сокол,0.4885577830081189,37191,Северо-Западный,Вологодская область,"8,08","22,1",257,н. д.,,,,,,,,,,,,
680,59.649437,56.779593999999996,Соликамск,0.5998562818722379,97239,Приволжский,Пермский край,"16,33",20,520,"0,04",1.0,180.0,197.0,162.0,159.0,128.0,140.0,208.0,201.0,75.0,174.0,201.0
681,56.18535010000001,36.9781536,Солнечногорск,0.6062234598847429,52996,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
682,51.161289000000004,54.996371999999994,Соль-Илецк,0.67320514960122,26308,Приволжский,Оренбургская область,"15,95","27,7",542,"0,05",1.0,,,,,,,,,,,
683,58.119003,30.309679,Сольцы,0.5843080299478579,10317,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
684,52.426971,53.154175,Сорочинск,0.5825165122764471,30136,Приволжский,Оренбургская область,"15,95","27,7",542,"0,05",1.0,,,,,,,,,,,
685,54.0834652,90.0184549555963,Сорск,0.55,12140,Сибирский,Хакасия,"8,68",,,,,,,,,,,,,,,
686,61.702740000000006,30.691231,Сортавала,0.6144827739586021,19215,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
687,54.05161429999999,35.9589929,Сосенский,0.5834329960691149,12394,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
688,56.2573802,51.2842677,Сосновка,0.583886177518072,11960,Приволжский,Кировская область,"10,62","39,6",500,"0,08",1.0,,,,,,,,,,,
689,63.58523435,53.9004017501668,Сосногорск,0.5862393732748721,27809,Северо-Западный,Коми,"2,02",н. д.,"0,12",1,,,,,,,,,,,,
690,43.585482299999995,39.723109,Сочи,0.73686030894163,343285,Южный,Краснодарский край,"73,73","17,6",1000,"0,07",4.0,27.0,9.0,35.0,33.0,143.0,174.0,86.0,123.0,28.0,16.0,64.0
691,54.4118,34.032398,Спас-Деменск,0.6767533177004961,4904,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
692,55.130867,40.176037,Спас-Клепики,0.5,5917,Центральный,Рязанская область,"28,32","27,1",300,н. д.,,,,,,,,,,,,
693,44.5980135,132.815701,Спасск,0.588468750996432,7442,Приволжский,Пензенская область,"30,83","30,7",400,"0,08",1.0,,,,,,,,,,,
694,44.5980135,132.815701,Спасск-Дальний,0.688468750996432,44166,Дальневосточный,Приморский край,"11,53",,,,,,,,,,,,,,,
695,67.455497,153.7071456,Среднеколымск,0.60134095326352,3525,Дальневосточный,Якутия,"0,31",,,,,,,,,,,,,,,
696,52.243190999999996,117.69554099999999,Сретенск,0.595033664455886,6850,Сибирский,Забайкальский край,"2,49","22,8",242,н. д.,,,,,,,,,,,,
697,45.0433245,41.9690934,Ставрополь,0.6400878650398779,32736,Северо-Кавказский,Ставропольский край,"42,12",,,,,35.0,30.0,60.0,35.0,129.0,56.0,22.0,86.0,35.0,71.0,67.0
698,57.989892299999994,31.3634905,Старая Русса,0.6932458589560639,32235,Северо-Западный,Новгородская область,"10,97",,,,,,,,,,,,,,,
699,56.5081105,34.93147379999999,Старица,0.591520550885057,8610,Центральный,Тверская область,"15,27","9,4",118,0,0.0,,,,,,,,,,,
700,52.584446,32.760098,Стародуб,0.599155408370537,19010,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
701,51.298038,37.833202,Старый Оскол,0.6912558550113089,221163,Центральный,Белгородская область,"57,19","16,8",260,н. д.,,100.0,169.0,38.0,26.0,101.0,177.0,144.0,65.0,128.0,111.0,163.0
702,53.632374,55.952259,Стерлитамак,0.606360791406027,273432,Приволжский,Башкортостан,"28,3","25,5",1031,н. д.,,64.0,135.0,42.0,42.0,83.0,105.0,127.0,153.0,49.0,76.0,77.0
703,60.732758,77.60080699999999,Стрежевой,0.5897757633693249,42216,Сибирский,Томская область,"3,4","37,1",400,"0,37",4.0,,,,,,,,,,,
704,56.373999999999995,38.586,Струнино,0.5840834013643621,14372,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
705,54.886598,38.0772589,Ступино,0.607640805430429,66942,Центральный,Московская область,"169,08",н. д.,"0,01",1,,13.0,23.0,6.0,43.0,94.0,17.0,11.0,50.0,98.0,12.0,131.0
706,44.8488369,34.971099,Судак,0.5699849718833311,16492,Южный,Крым,"73,38","34,3",656,н. д.,,,,,,,,,,,,
707,51.190708,35.270855,Суджа,0.5834329960691149,6036,Центральный,Курская область,"37,42","21,9",242,"0,09",1.0,,,,,,,,,,,
708,55.9515703,40.8586886,Судогда,0.585004763564552,11848,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
709,56.419390799999995,40.4487893,Суздаль,0.587502982539317,10535,Центральный,Владимирская область,"47,53","31,4",426,"0,07",1.0,,,,,,,,,,,
710,62.082009400000004,32.345856,Суоярви,0.589467215043441,9763,Северо-Западный,Карелия,"3,61","32,5",200,"0,16",1.0,,,,,,,,,,,
711,53.013150100000004,32.393163300000005,Сураж,0.5864292201997271,11640,Центральный,Брянская область,"34,7",н. д.,"0,08",1,,,,,,,,,,,,
712,61.254031999999995,73.3964,Сургут,0.6212745591658461,38922,Уральский,Ханты-Мансийский АО — Югра,"3,16","56,8",951,"0,18",3.0,17.0,80.0,18.0,3.0,57.0,12.0,36.0,106.0,65.0,22.0,12.0
713,48.605140999999996,42.844147,Суровикино,0.583262190234049,20527,Южный,Волгоградская область,"22,14",,,,,,,,,,,,,,,
714,62.779731999999996,148.15361000000001,Сусуман,0.590994738072868,5865,Дальневосточный,Магаданская область,"0,31",,,,,,,,,,,,,,,
715,54.099658999999996,35.345821,Сухиничи,0.587209557880739,16295,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
716,56.9047389,62.0350233,Сухой Лог,0.68952873956348,34836,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
717,53.09579215,48.3940572827098,Сызрань,0.591785801521205,178773,Приволжский,Самарская область,"59,58","42,6",1353,"0,03",1.0,197.0,183.0,170.0,215.0,65.0,158.0,229.0,144.0,176.0,138.0,158.0
718,61.66852370000001,50.8352024,Сыктывкар,0.587369780846292,235006,Северо-Западный,Коми,"2,02",н. д.,"0,12",1,,150.0,181.0,140.0,136.0,148.0,179.0,148.0,238.0,147.0,74.0,90.0
719,56.503017500000006,60.809321499999996,Сысерть,0.598535537059719,20594,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
720,55.8269908,34.2770455,Сычёвка,0.588767281218854,8200,Центральный,Смоленская область,"19,06",н. д.,"0,11",1,,,,,,,,,,,,
721,60.1397073,32.5637502,Сясьстрой,0.596775136480937,13747,Северо-Западный,Ленинградская область,"21,62",,,,,,,,,,,,,,,
722,58.0413743,65.2719986,Тавда,0.601996510784124,35421,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
723,47.2153657,38.9285216,Таганрог,0.648421096046742,257692,Южный,Ростовская область,"41,87","15,3",643,"0,05",2.0,178.0,125.0,223.0,191.0,207.0,165.0,150.0,70.0,143.0,168.0,143.0
724,56.065070999999996,85.631325,Тайга,0.5940843595986629,25330,Сибирский,Кемеровская область,"28,22","27,3",726,"0,08",2.0,,,,,,,,,,,
725,55.9385304,98.01967109999998,Тайшет,0.604125898205879,8981,Сибирский,Иркутская область,"3,13","26,5",633,н. д.,,,,,,,,,,,,
726,56.730941,37.528016,Талдом,0.601489593058427,13819,Центральный,Московская область,"169,08",н. д.,"0,01",1,,,,,,,,,,,,
727,57.014816,63.73024399999999,Талица,0.598757636036544,18339,Уральский,Свердловская область,"22,2",35,1510,"0,05",2.0,,,,,,,,,,,
728,52.728790000000004,41.45536,Тамбов,0.6078324486177149,15211,Центральный,Тамбовская область,"30,13","31,2",314,н. д.,,108.0,90.0,111.0,186.0,158.0,124.0,123.0,88.0,129.0,75.0,108.0
729,56.902587,74.3698652,Тара,0.593604167069278,26664,Сибирский,Омская область,"14,03","18,7",361,н. д.,,,,,,,,,,,,
730,54.729353599999996,37.181553799999996,Таруса,0.588975498982342,9656,Центральный,Калужская область,"33,85","4,8",48,"0,1",1.0,,,,,,,,,,,
731,55.216961,75.96219599999999,Татарск,0.593844730994415,26114,Сибирский,Новосибирская область,"15,65","20,4",570,"0,18",5.0,,,,,,,,,,,
732,56.858675,35.9208284,Тверь,0.6524278460011379,403726,Центральный,Тверская область,"15,27","9,4",118,0,0.0,137.0,113.0,193.0,180.0,156.0,55.0,131.0,190.0,116.0,175.0,95.0
