source,target,pass_day,transport,source_lat,source_lng,target_lat,target_lng,target_population,source_population
Зеленодольск,Можга,0.7333333333333333,train,55.8477605,48.5097031,56.44273520000001,52.213852100000004,47959.0,97651.0
Воркута,Данилов,1.3666666666666667,train,67.494957,64.0401,58.188807999999995,40.175114,15861.0,70551.0
Новокузнецк,Усть-Катав,1.4,train,53.75760699999999,87.136101,54.9307169,58.1743686,23586.0,547885.0
Апатиты,Порхов,0.4666666666666667,train,67.568626,33.404392,57.765289,29.551878000000002,10608.0,59690.0
Каменск-Шахтинский,Злынка,1.4333333333333333,train,48.3210807,40.2650679,52.426113,31.7390793,5507.0,95306.0
Дзержинск,Россошь,1.1,train,56.2382157,43.461740500000005,50.1961874,39.5764857,62865.0,47125.0
Тында,Алдан,1.1,train,55.149694,124.7375884,58.608414,125.388222,21277.0,35574.0
Печора,Саранск,0.6666666666666666,train,65.12825625,57.138231414978,54.18671,45.18383,318841.0,43458.0
Уфа,Туапсе,0.6,train,54.726288000000004,55.947727,44.098474700000004,39.0718875,63233.0,1062300.0
Абинск,Тимашёвск,0.8333333333333334,train,44.8649528,38.1578189,45.6123531,38.9504299,51400.0,34926.0
Анапа,Новокуйбышевск,0.9666666666666667,train,44.894271999999994,37.316887,53.09924300000001,49.948364,108449.0,58983.0
Нягань,Ивдель,1.3666666666666667,train,62.144636,65.4347572,60.6973287,60.4172583,17764.0,54903.0
Адлер,Елец,0.7,train,43.425383399999994,39.9237036,52.6219865,38.500329799999996,108404.0,109539.0
Самара,Удомля,0.6333333333333333,train,53.198627,50.113987,57.877998,35.0042,31048.0,1164900.0
Новочеркасск,Ростов-на-Дону,1.7666666666666666,train,47.41066,40.101986,47.22138579999999,39.7114196,1091544.0,169039.0
Новокуйбышевск,Бугуруслан,1.6333333333333333,train,53.09924300000001,49.948364,53.6208,52.417,52249.0,108449.0
Омск,Нижнеудинск,1.5333333333333334,train,54.991375,73.37152900000001,54.90848810000001,99.0302862,6751.0,25905.0
Балашов,Пятигорск,1.2666666666666666,train,51.537084,43.1717621,44.039775,43.0706669,142397.0,82222.0
Смоленск,Архангельск,0.7666666666666667,train,54.77897005,32.0471812191561,64.543022,40.537121,348716.0,7620.0
Агрыз,Иркутск,1.3666666666666667,train,56.525459700000006,52.9972512,52.289597,104.280586,6751.0,19299.0
Туапсе,Хадыженск,1.1,train,44.098474700000004,39.0718875,44.4231032,39.5369484,21580.0,63233.0
Волгоград,Миасс,1.3666666666666667,train,48.64820995,44.3857637990291,55.065304000000005,60.108337,151812.0,1021244.0
Сочи,Сургут,1.1666666666666667,train,43.585482299999995,39.723109,61.254031999999995,73.3964,38922.0,343285.0
Дальнереченск,Советская Гавань,1.1,train,45.9337195,133.7349056,48.966297,140.28495800000002,27712.0,27601.0
Канаш,Окуловка,1.7,train,55.5148161,47.498630718890105,58.3740782,33.300938300000006,12464.0,45608.0
Новочеркасск,Тимашёвск,1.3666666666666667,train,47.41066,40.101986,45.6123531,38.9504299,51400.0,169039.0
Саранск,Тюмень,0.8666666666666667,train,54.18671,45.18383,57.15353399999999,65.542274,581758.0,318841.0
Абакан,Артышта,0.4666666666666667,train,53.7209024,91.442435,54.116268000000005,86.27005799999999,263.0,165183.0
Сургут,Давлеканово,1.7,train,61.254031999999995,73.3964,54.218571,55.026661,24040.0,38922.0
Бежаницы,Петрозаводск,0.4,train,56.973884600000005,29.8845309,61.790039,34.390007000000004,263540.0,4141.0
Москва,Каргат,1.1333333333333333,train,55.479204599999996,37.3273304,55.1929899,80.2828252,10620.0,11514330.0
Саратов,Аткарск,0.6666666666666666,train,51.530018,46.034683,51.882442,45.012572999999996,25620.0,12846.0
Аркадак,Пенза,1.0666666666666667,train,51.942913,43.489098,53.200001,45.0,519592.0,12846.0
Ростов Великий,Мантурово,0.7,train,57.1692627,39.3583565,58.333270999999996,44.761790999999995,17479.0,30969.0
Ковров,Краснодар,0.7,train,56.355386100000004,41.31699298284661,45.0352566,38.976481400000004,34926.0,145492.0
Астрахань,Ряжск,0.43333333333333335,train,46.3652486,48.0552168617783,53.708878000000006,40.062984,21676.0,520662.0
Котельнич,Ковров,0.43333333333333335,train,58.3053524,48.3372596,56.355386100000004,41.31699298284661,145492.0,24979.0
Орёл,Туапсе,1.0333333333333334,train,52.96854329999999,36.0692477,44.098474700000004,39.0718875,63233.0,317854.0
Слюдянка,Тайга,1.5666666666666667,train,55.513577100000006,109.20477749999999,56.065070999999996,85.631325,25330.0,18542.0
Белово,Тайга,0.9666666666666667,train,54.419323,86.30342900000001,56.065070999999996,85.631325,25330.0,76752.0
Сортавала,Лахденпохья,0.6333333333333333,train,61.702740000000006,30.691231,61.5179265,30.203892699999997,7818.0,19215.0
Канск,Слюдянка,1.3,train,56.205996999999996,95.706787,55.513577100000006,109.20477749999999,18542.0,94230.0
Оренбург,Кыштым,0.5666666666666667,train,51.767452,55.097118,55.723192000000004,60.3671048259304,38950.0,20663.0
Воронеж,Елец,1.4,train,51.6605982,39.20058579999999,52.6219865,38.500329799999996,108404.0,19738.0
Апатиты,Кандалакша,1.1,train,67.568626,33.404392,67.151442,32.4130551,35659.0,59690.0
Усинск,Поворино,0.5666666666666667,train,65.995731,57.5571267,51.199276,42.24094,17692.0,41100.0
Канаш,Вятские Поляны,1.7333333333333334,train,55.5148161,47.498630718890105,56.2229946,51.074903799999994,35159.0,45608.0
Кизилюрт,Усть-Катав,0.7666666666666667,train,43.1999049,46.8713343,54.9307169,58.1743686,23586.0,36187.0
Прокопьевск,Сургут,0.6333333333333333,train,53.890972,86.737663,61.254031999999995,73.3964,38922.0,210150.0
Горячий Ключ,Дзержинск,0.8666666666666667,train,44.634265299999996,39.1363613,56.2382157,43.461740500000005,47125.0,30093.0
Мураши,Коряжма,0.9666666666666667,train,59.39510179999999,48.9644445,61.3151659,47.1607626,39629.0,6752.0
Уссурийск,Петровск-Забайкальский,0.5666666666666667,train,43.79724470000001,131.9520752,51.275215,108.85448500000001,18555.0,157946.0
Уфа,Заозёрный,0.4666666666666667,train,54.726288000000004,55.947727,55.965401,94.708107,10286.0,1062300.0
Ульяновск,Глазов,1.6333333333333333,train,54.146317700000004,47.2324921,58.1401196,52.64643879999999,95835.0,17149.0
Мичуринск,Вышний Волочёк,1.4,train,52.8946613,40.507172100000005,57.588303,34.5714,46211.0,98758.0
Тихорецк,Брянск,1.3666666666666667,train,45.854679,40.128124,53.24237779999999,34.36682879999999,415640.0,61825.0
Новопавловск,Воронеж,0.5,train,43.961890999999994,43.6311,51.6605982,39.20058579999999,19738.0,26556.0
Новокузнецк,Хабаровск,0.5333333333333333,train,53.75760699999999,87.136101,48.481403,135.07693500000002,42977.0,547885.0
Златоуст,Бугуруслан,1.4666666666666666,train,55.03463945,59.5292694311903,53.6208,52.417,52249.0,174985.0
Муром,Сергач,1.4333333333333333,train,55.5738,42.0447,55.529616000000004,45.4754305,21387.0,116078.0
Поворино,Самара,1.5666666666666667,train,51.199276,42.24094,53.198627,50.113987,1164900.0,17692.0
Барнаул,Красноуфимск,1.5666666666666667,train,53.347402,83.77844959999999,56.604538,57.771313,39765.0,635585.0
Вологда,Прокопьевск,1.3,train,59.218876,39.893276,53.890972,86.737663,210150.0,301642.0
Камышин,Котово,0.9333333333333333,train,50.06525345,45.384491159226506,50.322208,44.801643,24104.0,119924.0
Череповец,Зуевка,0.4,train,59.128696,37.916389,58.4060241,51.1388605,11198.0,312311.0
Брянск,Елец,0.6333333333333333,train,53.24237779999999,34.36682879999999,52.6219865,38.500329799999996,108404.0,415640.0
Хадыженск,Ярославль,0.5666666666666667,train,44.4231032,39.5369484,57.64955255,39.8748582716262,591486.0,21580.0
Хабаровск,Черемхово,1.2666666666666666,train,48.481403,135.07693500000002,53.148433999999995,103.070145,52650.0,42977.0
Абинск,Тула,0.9666666666666667,train,44.8649528,38.1578189,54.1942,37.6165,501129.0,34926.0
Арзамас,Пенза,1.4333333333333333,train,55.3989463,43.840812899999996,53.200001,45.0,519592.0,106367.0
Грязи,Владимир,1.0333333333333334,train,52.49612,39.955162,56.1288899,40.407520299999995,61544.0,46798.0
Кондопога,Тверь,1.6333333333333333,train,62.20929,34.268184999999995,56.858675,35.9208284,403726.0,32978.0
Слюдянка,Тайшет,0.5333333333333333,train,55.513577100000006,109.20477749999999,55.9385304,98.01967109999998,8981.0,18542.0
Уяр,Омск,1.4333333333333333,train,55.809986,94.327774,54.991375,73.37152900000001,25905.0,12666.0
Уссурийск,Красноярск,1.5666666666666667,train,43.79724470000001,131.9520752,56.0090968,92.8725147,2180.0,157946.0
Сочи,Канаш,1.2,train,43.585482299999995,39.723109,55.5148161,47.498630718890105,45608.0,343285.0
Агрыз,Кыштым,1.6,train,56.525459700000006,52.9972512,55.723192000000004,60.3671048259304,38950.0,19299.0
Златоуст,Новохопёрск,1.6,train,55.03463945,59.5292694311903,51.095146,41.616955,6108.0,174985.0
Горячий Ключ,Магнитогорск,1.5333333333333334,train,44.634265299999996,39.1363613,53.4242184,58.983136,408401.0,30093.0
Омск,Аша,1.2,train,54.991375,73.37152900000001,54.99088960000001,57.278053099999994,31916.0,25905.0
Туапсе,Миасс,1.7,train,44.098474700000004,39.0718875,55.065304000000005,60.108337,151812.0,63233.0
Кореновск,Каменск-Шахтинский,1.1,train,45.463586299999996,39.4487565,48.3210807,40.2650679,95306.0,41179.0
Новокузнецк,Улан-Удэ,0.5,train,53.75760699999999,87.136101,51.835784100000005,107.5839105,431922.0,547885.0
Череповец,Новокузнецк,1.5,train,59.128696,37.916389,53.75760699999999,87.136101,547885.0,312311.0
Шилка,Омск,0.8,train,51.851639,116.025894,54.991375,73.37152900000001,25905.0,13947.0
Новосибирск,Каменск-Шахтинский,1.3666666666666667,train,55.0282171,82.9234509,48.3210807,40.2650679,95306.0,30250.0
Вологда,Новосибирск,0.5,train,59.218876,39.893276,55.0282171,82.9234509,30250.0,301642.0
Тында,Янаул,1.2666666666666666,train,55.149694,124.7375884,56.270759999999996,54.931702,26988.0,35574.0
Лодейное Поле,Луга,0.7666666666666667,train,60.7339323,33.545773100000005,58.732,29.85,36409.0,21053.0
Губкинский,Камышлов,0.7666666666666667,train,64.4337824,76.48980859999999,56.8380653,62.7315204168864,26875.0,23340.0
Кропоткин,Сосногорск,0.5,train,45.434441299999996,40.575027399999996,63.58523435,53.9004017501668,27809.0,80743.0
Биробиджан,Улан-Удэ,1.4,train,48.78816679999999,132.9282082,51.835784100000005,107.5839105,431922.0,75419.0
Дальнереченск,Спасск-Дальний,0.6,train,45.9337195,133.7349056,44.5980135,132.815701,44166.0,27601.0
Балашов,Невинномысск,0.6333333333333333,train,51.537084,43.1717621,44.624581400000004,41.947594099999996,118351.0,82222.0
Поворино,Ессентуки,0.5333333333333333,train,51.199276,42.24094,44.0468389,42.8565018,100969.0,17692.0
Нижний Тагил,Уфа,1.8,train,57.905149,59.9508466,54.726288000000004,55.947727,1062300.0,361883.0
Пенза,Печора,0.6,train,53.200001,45.0,65.12825625,57.138231414978,43458.0,519592.0
Смоленск,Рославль,0.5333333333333333,train,54.77897005,32.0471812191561,53.9448678,32.8479317285327,54898.0,7620.0
Завитинск,Биробиджан,1.6,train,50.111154,129.4402341,48.78816679999999,132.9282082,75419.0,11481.0
Нерюнгри,Железногорск-Илимский,1.5333333333333334,train,56.65794350000001,124.71230420000002,56.577915000000004,104.12294,26134.0,61746.0
Новосибирск,Нея,0.9333333333333333,train,55.0282171,82.9234509,58.288948,43.886444,9827.0,30250.0
Липецк,Астрахань,0.4,train,52.6041877,39.5936899,46.3652486,48.0552168617783,520662.0,46798.0
Златоуст,Краснодар,1.6666666666666667,train,55.03463945,59.5292694311903,45.0352566,38.976481400000004,34926.0,174985.0
Узловая,Лазаревское,1.3666666666666667,train,53.978512,38.160255,43.9102991,39.331753799999994,92662.0,55282.0
Ноябрьск,Камышлов,1.5,train,63.2002917,75.4475807,56.8380653,62.7315204168864,26875.0,110572.0
Завитинск,Чита,1.3333333333333333,train,50.111154,129.4402341,52.033409000000006,113.50089299999999,323964.0,11481.0
Великие Луки,Сольцы,1.3666666666666667,train,56.342361,30.527921999999997,58.119003,30.309679,10317.0,98778.0
Киров,Талица,0.7333333333333333,train,58.6035257,49.6639029,57.014816,63.73024399999999,18339.0,31888.0
Бугульма,Нижний Новгород,0.8666666666666667,train,54.5384152,52.795595299999995,56.328571,44.003506,1250615.0,89144.0
Сызрань,Ульяновск,1.6666666666666667,train,53.09579215,48.3940572827098,54.146317700000004,47.2324921,17149.0,178773.0
Сосногорск,Данилов,0.5,train,63.58523435,53.9004017501668,58.188807999999995,40.175114,15861.0,27809.0
Воронеж,Майский,0.5,train,51.6605982,39.20058579999999,43.62865135,44.0559924880066,26755.0,19738.0
Бузулук,Сорочинск,1.3,train,52.788502,52.253899,52.426971,53.154175,30136.0,82816.0
Кузнецк,Краснодар,1.7333333333333334,train,53.112514000000004,46.600727,45.0352566,38.976481400000004,34926.0,101666.0
Микунь,Лиски,1.0,train,62.358238,50.08218,50.982079,39.496941,55864.0,10732.0
Уфа,Спас-Деменск,0.8666666666666667,train,54.726288000000004,55.947727,54.4118,34.032398,4904.0,1062300.0
Новокуйбышевск,Сызрань,0.8,train,53.09924300000001,49.948364,53.09579215,48.3940572827098,178773.0,108449.0
Называевск,Мегион,1.2,train,55.564896,71.349365,61.03540400000001,76.108215,49471.0,12119.0
Михайловск,Адлер,0.8333333333333334,train,56.444538,59.124191,43.425383399999994,39.9237036,109539.0,9215.0
Грязи,Вологда,0.7333333333333333,train,52.49612,39.955162,59.218876,39.893276,301642.0,46798.0
Саратов,Кинель,1.6,train,51.530018,46.034683,53.219738,50.633228,34472.0,12846.0
Санкт-Петербург,Бузулук,1.2333333333333334,train,59.960673899999996,30.158655100000004,52.788502,52.253899,82816.0,4848742.0
Кыштым,Губкинский,1.2333333333333334,train,55.723192000000004,60.3671048259304,64.4337824,76.48980859999999,23340.0,38950.0
Грязи,Тамбов,0.7666666666666667,train,52.49612,39.955162,52.728790000000004,41.45536,15211.0,46798.0
Канск,Братск,1.6,train,56.205996999999996,95.706787,56.1517085,101.6334907,246348.0,94230.0
Оренбург,Медногорск,1.2,train,51.767452,55.097118,51.4049435,57.58031379999999,27253.0,20663.0
Алзамай,Усть-Кут,0.8666666666666667,train,55.554956000000004,98.6654191,56.7803671,105.74649369999999,45061.0,6751.0
Рузаевка,Жигулёвск,1.3333333333333333,train,54.058735,44.954390999999994,53.400512199999994,49.4955657,54300.0,47529.0
Димитровград,Сальск,1.0,train,54.2188995,49.6038982,46.476669,41.541008000000005,61312.0,122549.0
Волхов,Кондопога,0.8666666666666667,train,59.9275868,32.327680300000004,62.20929,34.268184999999995,32978.0,47344.0
Губкин,Самара,1.1333333333333333,train,51.283714,37.534659999999995,53.198627,50.113987,1164900.0,88562.0
Ревда,Минеральные Воды,1.3,train,56.800065100000005,59.908668799999994,44.2107377,43.134969,76715.0,61713.0
Ковров,Уфа,1.5,train,56.355386100000004,41.31699298284661,54.726288000000004,55.947727,1062300.0,145492.0
Казань,Владимир,1.1333333333333333,train,55.7823547,49.1242266,56.1288899,40.407520299999995,61544.0,1216965.0
Белорецк,Тюмень,0.43333333333333335,train,53.968070499999996,58.4099549,57.15353399999999,65.542274,581758.0,68804.0
Тверь,Поворино,0.9333333333333333,train,56.858675,35.9208284,51.199276,42.24094,17692.0,403726.0
Мураши,Нижний Новгород,1.2666666666666666,train,59.39510179999999,48.9644445,56.328571,44.003506,1250615.0,6752.0
Уварово,Камышин,1.1333333333333333,train,51.989845,42.258396000000005,50.06525345,45.384491159226506,119924.0,26829.0
Челябинск,Пугачёв,1.6666666666666667,train,55.15984079999999,61.4025547,52.012125299999994,48.810979499999995,40895.0,31916.0
Сегежа,Полярные Зори,0.9333333333333333,train,63.4086094,33.9933369,67.374084,32.495792,15106.0,29660.0
Ангарск,Слюдянка,1.7,train,52.53111170000001,103.8826109,55.513577100000006,109.20477749999999,18542.0,233765.0
Вышний Волочёк,Бологое,1.3333333333333333,train,57.588303,34.5714,57.885204,34.049603000000005,23499.0,46211.0
Вышний Волочёк,Киров,0.5666666666666667,train,57.588303,34.5714,58.6035257,49.6639029,31888.0,46211.0
Тверь,Малая Вишера,0.6666666666666666,train,56.858675,35.9208284,58.844215000000005,32.218636,12461.0,403726.0
Красный Сулин,Шахунья,1.5666666666666667,train,47.891552000000004,40.071899,57.6730182,46.615237799999996,21337.0,40866.0
Саратов,Медногорск,1.6666666666666667,train,51.530018,46.034683,51.4049435,57.58031379999999,27253.0,12846.0
Новосибирск,Кореновск,0.8333333333333334,train,55.0282171,82.9234509,45.463586299999996,39.4487565,41179.0,30250.0
Медвежьегорск,Кемь,1.7333333333333334,train,62.915024,34.473339,64.9458,34.6001,13061.0,15536.0
Алатырь,Тюмень,0.9,train,54.84582955,46.5627484284573,57.15353399999999,65.542274,581758.0,38202.0
Иваново,Юрьев-Польский,1.5666666666666667,train,56.998445200000006,40.9737394,56.497194799999995,39.67864,19588.0,409277.0
Нижневартовск,Кузнецк,1.4,train,60.9339411,76.58142740000001,53.112514000000004,46.600727,101666.0,251860.0
Анапа,Миасс,1.8,train,44.894271999999994,37.316887,55.065304000000005,60.108337,151812.0,58983.0
Архангельск,Курганинск,1.3666666666666667,train,64.543022,40.537121,44.884697100000004,40.589177299999996,47974.0,348716.0
Сальск,Анапа,0.7666666666666667,train,46.476669,41.541008000000005,44.894271999999994,37.316887,58983.0,61312.0
Биробиджан,Известковый,1.4,train,48.78816679999999,132.9282082,65.2239948,145.6607722,1536.0,75419.0
Ростов-на-Дону,Вологда,1.7333333333333334,train,47.22138579999999,39.7114196,59.218876,39.893276,301642.0,1091544.0
Отрадный,Кисловодск,0.6666666666666666,train,53.376175,51.348053,43.9128743,42.7192186,128502.0,47709.0
Невинномысск,Омск,1.6,train,44.624581400000004,41.947594099999996,54.991375,73.37152900000001,25905.0,118351.0
Новохопёрск,Казань,0.5333333333333333,train,51.095146,41.616955,55.7823547,49.1242266,1216965.0,6108.0
Уфа,Северобайкальск,1.0333333333333334,train,54.726288000000004,55.947727,55.635967,109.33564799999999,23673.0,1062300.0
Туймазы,Миасс,1.5333333333333334,train,54.606537,53.69740039999999,55.065304000000005,60.108337,151812.0,66849.0
Окуловка,Липецк,1.7,train,58.3740782,33.300938300000006,52.6041877,39.5936899,46798.0,12464.0
Нижневартовск,Буинск,1.3,train,60.9339411,76.58142740000001,54.972286600000004,48.2928964,20342.0,251860.0
Минеральные Воды,Майский,1.3333333333333333,train,44.2107377,43.134969,43.62865135,44.0559924880066,26755.0,76715.0
Дмитриев-Льговский,Ростов-на-Дону,1.1333333333333333,train,52.12849,35.075439,47.22138579999999,39.7114196,1091544.0,7600.0
Тобольск,Кинель,0.7666666666666667,train,58.199804799999995,68.25129240000001,53.219738,50.633228,34472.0,99698.0
Тайга,Северобайкальск,0.5,train,56.065070999999996,85.631325,55.635967,109.33564799999999,23673.0,25330.0
Ковров,Новый Уренгой,0.7,train,56.355386100000004,41.31699298284661,66.085196,76.6799167,104144.0,145492.0
Архангельск,Тихвин,1.4,train,64.543022,40.537121,59.644323,33.5418624,58843.0,348716.0
Славянск-на-Кубани,Каменск-Шахтинский,0.5666666666666667,train,45.2590875,38.1244609,48.3210807,40.2650679,95306.0,63768.0
Рузаевка,Казань,1.3,train,54.058735,44.954390999999994,55.7823547,49.1242266,1216965.0,47529.0
Волхов,Беломорск,1.5333333333333334,train,59.9275868,32.327680300000004,64.5216684,34.762583500000005,11217.0,47344.0
Ряжск,Смоленск,1.0,train,53.708878000000006,40.062984,54.77897005,32.0471812191561,7620.0,21676.0
Челябинск,Инза,0.4666666666666667,train,55.15984079999999,61.4025547,53.8579402,46.3573236,18547.0,31916.0
Новосибирск,Биробиджан,1.1666666666666667,train,55.0282171,82.9234509,48.78816679999999,132.9282082,75419.0,30250.0
Сочи,Архангельск,0.9,train,43.585482299999995,39.723109,64.543022,40.537121,348716.0,343285.0
Невель,Кола,0.8333333333333334,train,56.017616000000004,29.917128,68.880638,33.019726,10447.0,16324.0
Каменск-Шахтинский,Курск,0.43333333333333335,train,48.3210807,40.2650679,51.739433,36.179604,7721.0,95306.0
Барнаул,Россошь,1.4,train,53.347402,83.77844959999999,50.1961874,39.5764857,62865.0,635585.0
Ростов-на-Дону,Чапаевск,1.4333333333333333,train,47.22138579999999,39.7114196,52.981285,49.711193,72689.0,1091544.0
Абдулино,Омск,0.4666666666666667,train,53.6828,53.655701,54.991375,73.37152900000001,25905.0,20663.0
Киров,Тайга,1.3666666666666667,train,58.6035257,49.6639029,56.065070999999996,85.631325,25330.0,31888.0
Агрыз,Заводоуковск,1.5666666666666667,train,56.525459700000006,52.9972512,56.50929300000001,66.539261,25657.0,19299.0
Сокол,Инта,1.6333333333333333,train,59.4617,40.1166,66.039749,60.13158000000001,32021.0,37191.0
Аркадак,Белореченск,1.1666666666666667,train,51.942913,43.489098,44.7614149,39.871294299999995,53891.0,12846.0
Курчатов,Смоленск,0.4,train,51.6750974,35.6606580678712,54.77897005,32.0471812191561,7620.0,42691.0
Челябинск,Черемхово,1.3333333333333333,train,55.15984079999999,61.4025547,53.148433999999995,103.070145,52650.0,31916.0
Ульяновск,Лениногорск,0.7,train,54.146317700000004,47.2324921,50.751953,78.53936800000001,64145.0,17149.0
Вышний Волочёк,Сафоново,0.6333333333333333,train,57.588303,34.5714,55.108427799999994,33.2376513,46116.0,46211.0
Сочи,Терек,0.7666666666666667,train,43.585482299999995,39.723109,43.4833175,44.13865525752979,19170.0,343285.0
Славянск-на-Кубани,Староминская,0.5333333333333333,train,45.2590875,38.1244609,46.53594879999999,39.0625056,42500.0,63768.0
Петров Вал,Бугульма,1.8,train,50.139621999999996,45.2141,54.5384152,52.795595299999995,89144.0,13264.0
Краснодар,Почеп,1.7666666666666666,train,45.0352566,38.976481400000004,52.92878,33.454536,17933.0,34926.0
Янаул,Муром,1.3333333333333333,train,56.270759999999996,54.931702,55.5738,42.0447,116078.0,26988.0
Томск,Россошь,0.7,train,58.6124279,82.04753149999999,50.1961874,39.5764857,62865.0,25614.0
Каменск-Шахтинский,Липецк,1.0333333333333334,train,48.3210807,40.2650679,52.6041877,39.5936899,46798.0,95306.0
Адлер,Злынка,1.7333333333333334,train,43.425383399999994,39.9237036,52.426113,31.7390793,5507.0,109539.0
Киров,Кыштым,1.0333333333333334,train,58.6035257,49.6639029,55.723192000000004,60.3671048259304,38950.0,31888.0
Печора,Шахунья,0.6666666666666666,train,65.12825625,57.138231414978,57.6730182,46.615237799999996,21337.0,43458.0
Туймазы,Златоуст,0.6,train,54.606537,53.69740039999999,55.03463945,59.5292694311903,174985.0,66849.0
Ростов-на-Дону,Аргун,1.2,train,47.22138579999999,39.7114196,43.2950455,45.86889179999999,29528.0,1091544.0
Миасс,Аша,1.5333333333333334,train,55.065304000000005,60.108337,54.99088960000001,57.278053099999994,31916.0,151812.0
Нерюнгри,Уфа,0.6,train,56.65794350000001,124.71230420000002,54.726288000000004,55.947727,1062300.0,61746.0
Александров,Ухта,1.7333333333333334,train,56.3962287,38.711110299999994,63.58317295,53.72050473868279,99642.0,61544.0
Миасс,Мичуринск,1.4666666666666666,train,55.065304000000005,60.108337,52.8946613,40.507172100000005,98758.0,151812.0
Воронеж,Данилов,0.5666666666666667,train,51.6605982,39.20058579999999,58.188807999999995,40.175114,15861.0,19738.0
Орск,Тобольск,0.9,train,51.2305015,58.4738015,58.199804799999995,68.25129240000001,99698.0,238006.0
Челябинск,Топки,0.9666666666666667,train,55.15984079999999,61.4025547,55.2751962,85.62287409999999,28642.0,31916.0
Инза,Ковров,1.7333333333333334,train,53.8579402,46.3573236,56.355386100000004,41.31699298284661,145492.0,18547.0
Вышний Волочёк,Рязань,1.5666666666666667,train,57.588303,34.5714,54.6295687,39.742503899999996,525062.0,46211.0
Мегион,Бугульма,0.4666666666666667,train,61.03540400000001,76.108215,54.5384152,52.795595299999995,89144.0,49471.0
Буй,Тихвин,0.9333333333333333,train,58.4781,41.5166,59.644323,33.5418624,58843.0,24011.0
Ачинск,Свободный,0.5666666666666667,train,56.2694846,90.4953964,51.377354,128.13475,58594.0,109156.0
Староминская,Славянск-на-Кубани,0.9,train,46.53594879999999,39.0625056,45.2590875,38.1244609,63768.0,42500.0
Димитровград,Бугульма,0.6666666666666666,train,54.2188995,49.6038982,54.5384152,52.795595299999995,89144.0,122549.0
Новороссийск,Тихорецк,0.4,train,44.7239578,37.7690711,45.854679,40.128124,61825.0,241788.0
Вышний Волочёк,Ржев,1.2333333333333334,train,57.588303,34.5714,56.259262,34.330151,62026.0,46211.0
Набережные Челны,Хвалынск,1.0333333333333334,train,55.742011700000006,52.3992173,52.495499,48.105888,13199.0,513242.0
Сызрань,Лазаревское,0.9333333333333333,train,53.09579215,48.3940572827098,43.9102991,39.331753799999994,92662.0,178773.0
Чернушка,Барнаул,1.7,train,56.500682,56.0762788,53.347402,83.77844959999999,635585.0,33275.0
Сочи,Котельниково,0.8666666666666667,train,43.585482299999995,39.723109,47.633227399999996,43.141090000000005,20441.0,343285.0
Лазаревское,Ставрополь,0.9666666666666667,train,43.9102991,39.331753799999994,45.0433245,41.9690934,32736.0,92662.0
Миллерово,Курск,1.3333333333333333,train,48.9196264,40.391853999999995,51.739433,36.179604,7721.0,36493.0
Пенза,Аркадак,0.9333333333333333,train,53.200001,45.0,51.942913,43.489098,12846.0,519592.0
Ртищево,Сызрань,0.6333333333333333,train,52.259884,43.787853000000005,53.09579215,48.3940572827098,178773.0,41295.0
Таксимо,Ростов-на-Дону,0.43333333333333335,train,56.355515000000004,114.83798200000001,47.22138579999999,39.7114196,1091544.0,8114.0
Троицк,Карталы,1.5333333333333334,train,54.084548999999996,61.551991,53.053261,60.639171999999995,29136.0,78637.0
Майкоп,Хадыженск,1.5666666666666667,train,44.606207899999994,40.104053,44.4231032,39.5369484,21580.0,144055.0
Ачинск,Волгоград,1.3333333333333333,train,56.2694846,90.4953964,48.64820995,44.3857637990291,1021244.0,109156.0
Бологое,Беломорск,0.4666666666666667,train,57.885204,34.049603000000005,64.5216684,34.762583500000005,11217.0,23499.0
Челябинск,Палласовка,0.8333333333333334,train,55.15984079999999,61.4025547,50.045901,46.88963820000001,15984.0,31916.0
Ярославль,Котельнич,1.5,train,57.64955255,39.8748582716262,58.3053524,48.3372596,24979.0,591486.0
Новочеркасск,Казань,0.6333333333333333,train,47.41066,40.101986,55.7823547,49.1242266,1216965.0,169039.0
Сковородино,Заводоуковск,0.7666666666666667,train,53.986256700000006,123.93734540000001,56.50929300000001,66.539261,25657.0,9561.0
Нижневартовск,Можга,0.8333333333333334,train,60.9339411,76.58142740000001,56.44273520000001,52.213852100000004,47959.0,251860.0
Петров Вал,Пятигорск,0.7,train,50.139621999999996,45.2141,44.039775,43.0706669,142397.0,13264.0
Томск,Пермь,1.4333333333333333,train,58.6124279,82.04753149999999,58.014965000000004,56.246722999999996,1000679.0,25614.0
Нижнеудинск,Черемхово,0.6666666666666666,train,54.90848810000001,99.0302862,53.148433999999995,103.070145,52650.0,6751.0
Бугульма,Инза,1.7,train,54.5384152,52.795595299999995,53.8579402,46.3573236,18547.0,89144.0
Челябинск,Ковылкино,1.4,train,55.15984079999999,61.4025547,54.038091200000004,43.915620200000006,21307.0,31916.0
Малая Вишера,Рязань,0.9333333333333333,train,58.844215000000005,32.218636,54.6295687,39.742503899999996,525062.0,12461.0
Сочи,Елец,1.5666666666666667,train,43.585482299999995,39.723109,52.6219865,38.500329799999996,108404.0,343285.0
Жуковка,Зверево,1.5333333333333334,train,53.76413670000001,31.495078499999998,48.020645,40.118561,22416.0,18269.0
Нижневартовск,Троицк,0.5,train,60.9339411,76.58142740000001,54.084548999999996,61.551991,78637.0,251860.0
