transport,departure,arrival,passengers
bus,Смоленск,Нелидово,1323
bus,Пермь,Набережные Челны,1331
bus,Оренбург,Уфа,1277
bus,Москва,Новосиль,1353
bus,Опочка,Санкт-Петербург,1305
bus,Москва,Южа,1291
bus,Москва,Кашира,1333
bus,Москва,Невель,1277
bus,Санкт-Петербург,Бежаницы,1284
bus,Санкт-Петербург,Волгоград,1257
bus,Старица,Тверь,1270
bus,Новокузнецк,Томск,1239
bus,Ставрополь,Сочи,1304
bus,Владимир,Киржач,1284
bus,Рубцовск,Барнаул,1292
bus,Екатеринбург,Озёрск,1316
bus,Казань,Ижевск,1347
bus,Нижний Новгород,Саратов,1301
bus,Псков,Печоры,1359
bus,Москва,Клинцы,1289
bus,Тверь,Весьегонск,1314
bus,Владимир,Ярославль,1272
bus,Опочка,Псков,1281
bus,Москва,Сальск,1251
bus,Казань,Челябинск,1262
bus,Протвино,Москва,1364
bus,Санкт-Петербург,Питкяранта,1184
bus,Пенза,Ульяновск,1233
bus,Пятигорск,Ставрополь,1164
bus,Владимир,Вязники,1222
bus,Тверь,Нелидово,1150
bus,Нижний Новгород,Волгоград,1190
bus,Волгоград,Воронеж,1180
bus,Ачинск,Томск,1156
bus,Москва,Харабали,1152
bus,Пермь,Чусовой,1259
bus,Санкт-Петербург,Чудово,1243
bus,Саратов,Балашов,1258
bus,Ижевск,Казань,1209
bus,Москва,Велиж,1249
bus,Петрозаводск,Суоярви,1205
bus,Красноярск,Братск,1161
bus,Нижневартовск,Ханты-Мансийск,1157
bus,Киров,Москва,1150
bus,Екатеринбург,Туринск,1172
bus,Талица,Тюмень,1175
bus,Волгоград,Камышин,1236
bus,Велиж,Москва,1152
bus,Ростов-на-Дону,Саратов,1200
bus,Новгород Великий,Старая Русса,1256
bus,Саратов,Петровск,1253
bus,Красноярск,Заозёрный,1156
bus,Санкт-Петербург,Салми,1200
bus,Смоленск,Демидов,1222
bus,Сочи,Ставрополь,1157
bus,Белокуриха,Новосибирск,1227
bus,Минусинск,Красноярск,1212
bus,Новошахтинск,Москва,1231
bus,Астрахань,Ахтубинск,1230
bus,Москва,Владикавказ,1213
bus,Екатеринбург,Сухой Лог,1191
bus,Рыбинск,Ярославль,1141
bus,Волгоград,Нижний Новгород,1230
bus,Камышин,Волгоград,1234
bus,Краснодар,Ялта,1164
bus,Касимов,Москва,1212
bus,Шацк,Москва,1069
bus,Смоленск,Калуга,1123
bus,Саратов,Балаково,1097
bus,Скопин,Москва,1123
bus,Севастополь,Астрахань,1057
bus,Севастополь,Симферополь (Крым),1125
bus,Тольятти,Димитровград,1147
bus,Тюмень,Тобольск,1126
bus,Красноярск,Дивногорск,1150
bus,Москва,Калач-на-Дону,1106
bus,Ижевск,Можга,1118
bus,Симферополь (Крым),Москва,1149
bus,Ижевск,Глазов,1054
bus,Ярославль,Переславль-Залесский,1154
bus,Калуга,Людиново,1144
bus,Калуга,Смоленск,1090
bus,Челябинск,Тюмень,1151
bus,Челябинск,Куса,1128
bus,Иваново,Южа,1085
bus,Симферополь (Крым),Ростов-на-Дону,1139
bus,Москва,Сосенский,1117
bus,Ростов-на-Дону,Анапа,1073
bus,Екатеринбург,Камышлов,1052
bus,Тула,Воронеж,1070
bus,Москва,Сухиничи,1104
bus,Пермь,Ижевск,1109
bus,Москва,Железногорск,1137
bus,Псков,Порхов,1130
bus,Чита,Краснокаменск,1096
bus,Курск,Москва,1104
bus,Воронеж,Симферополь (Крым),1080
bus,Ступино,Москва,1073
bus,Медвежьегорск,Петрозаводск,1151
bus,Барнаул,Рубцовск,1113
bus,Себеж,Санкт-Петербург,1021
bus,Смоленск,Велиж,970
bus,Рязань,Владимир,962
bus,Москва,Весьегонск,1048
bus,Можайск,Москва,1017
bus,Екатеринбург,Карпинск,974
bus,Воронеж,Россошь,958
bus,Екатеринбург,Тавда,968
bus,Уфа,Оренбург,993
bus,Астрахань,Симферополь (Крым),982
bus,Челябинск,Троицк,959
bus,Новошахтинск,Ростов-на-Дону,974
bus,Балаково,Саратов,1015
bus,Ставрополь,Невинномысск,983
bus,Челябинск,Учалы,953
bus,Москва,Волжский,1012
bus,Златоуст,Екатеринбург,1042
bus,Нижневартовск,Радужный,1036
bus,Псков,Гдов,991
bus,Екатеринбург,Березники,971
bus,Нижневартовск,Нефтеюганск,1009
bus,Новочеркасск,Белая Калитва,994
bus,Казань,Стерлитамак,950
bus,Санкт-Петербург,Луга,994
bus,Москва,Луховицы,978
bus,Кузнецк,Москва,1049
bus,Боготол,Красноярск,1018
bus,Дятьково,Москва,1046
bus,Тамбов,Моршанск,956
bus,Воронеж,Бутурлиновка,960
bus,Валдай,Санкт-Петербург,992
bus,Псков,Великие Луки,1004
bus,Пикалёво,Санкт-Петербург,974
bus,Москва,Звенигород,1040
bus,Уфа,Ижевск,956
bus,Набережные Челны,Пермь,966
bus,Москва,Лабинск,992
bus,Чебоксары,Нижний Новгород,899
bus,Красноярск,Шушенское,872
bus,Пенза,Каменка,908
bus,Саранск,Нижний Новгород,863
bus,Нижний Новгород,Муром,899
bus,Санкт-Петербург,Холм,896
bus,Томск,Барнаул,920
bus,Санкт-Петербург,Сланцы,873
bus,Челябинск,Катав-Ивановск,894
bus,Кострома,Иваново,913
bus,Астрахань,Воронеж,888
bus,Псков,Пустошка,855
bus,Омск,Тара,892
bus,Екатеринбург,Лесной,869
bus,Саратов,Тольятти,904
bus,Екатеринбург,Красноуфимск,896
bus,Микунь,Сыктывкар,893
bus,Воронеж,Ростов-на-Дону,855
bus,Тула,Ростов-на-Дону,926
bus,Севастополь,Ростов-на-Дону,908
bus,Нальчик,Краснодар,882
bus,Выкса,Москва,873
bus,Новочеркасск,Волгоград,884
bus,Ростов-на-Дону,Нальчик,896
bus,Рязань,Скопин,879
bus,Санкт-Петербург,Ставрополь,920
bus,Смоленск,Дорогобуж,908
bus,Осташков,Москва,918
bus,Ростов-на-Дону,Геленджик,899
bus,Ижевск,Уфа,937
bus,Москва,Канаш,916
bus,Москва,Невинномысск,919
bus,Орёл,Москва,863
bus,Новгород Великий,Луга,920
bus,Владимир,Юрьев-Польский,889
bus,Кинешма,Иваново,858
bus,Санкт-Петербург,Сандово,923
bus,Ставрополь,Астрахань,928
bus,Ростов-на-Дону,Лабинск,889
bus,Ярославль,Нижний Новгород,893
bus,Ханты-Мансийск,Нижневартовск,904
bus,Кувшиново,Тверь,873
bus,Серпухов,Москва,931
bus,Казань,Сыктывкар,942
bus,Белокуриха,Барнаул,931
bus,Лодейное Поле,Санкт-Петербург,830
bus,Ярославль,Ростов Великий,821
bus,Махачкала,Ростов-на-Дону,822
bus,Челябинск,Южноуральск,777
bus,Москва,Задонск,762
bus,Владивосток,Большой Камень (ЗАТО),774
bus,Белгород,Липецк,774
bus,Михайловка,Волгоград,815
bus,Саратов,Ростов-на-Дону,760
bus,Тверь,Красный Холм,762
bus,Тольятти,Ульяновск,832
bus,Рубцовск,Новосибирск,774
bus,Красный Сулин,Москва,813
bus,Пенза,Сердобск,783
bus,Печоры,Псков,801
bus,Кодинск,Красноярск,766
bus,Сясьстрой,Санкт-Петербург,824
bus,Волгоград,Котово,838
bus,Москва,Городовиковск,808
bus,Опочка,Москва,794
bus,Челябинск,Кыштым,773
bus,Набережные Челны,Воткинск,817
bus,Ростов-на-Дону,Новороссийск,771
bus,Томск,Ачинск,807
bus,Олонец,Санкт-Петербург,785
bus,Псков,Невель,799
bus,Гуково,Москва,786
bus,Волгоград,Ставрополь,785
bus,Удомля,Тверь,833
bus,Стерлитамак,Казань,800
bus,Калуга,Сухиничи,823
bus,Иваново,Нижний Новгород,785
bus,Пермь,Соликамск,761
bus,Шахты,Волгоград,819
bus,Тула,Рязань,814
bus,Верея,Москва,792
bus,Москва,Изобильный,821
bus,Дно,Псков,808
bus,Белгород,Ростов-на-Дону,822
bus,Воткинск,Пермь,808
bus,Ростов-на-Дону,Пятигорск,770
bus,Казань,Москва,834
bus,Москва,Калининск,833
bus,Владимир,Александров,789
bus,Чебаркуль,Миасс,818
bus,Иваново,Суздаль,806
bus,Тверь,Бологое,791
bus,Обнинск,Москва,791
bus,Москва,Кулебаки,765
bus,Пермь,Оренбург,772
bus,Пустошка,Санкт-Петербург,789
bus,Курган,Тюмень,796
bus,Красноярск,Белово,788
bus,Москва,Фатеж,774
bus,Москва,Светлоград,802
bus,Кострома,Владимир,791
bus,Тюмень,Екатеринбург,770
bus,Соликамск,Екатеринбург,762
bus,Красноярск,Бородино,837
bus,Ростов-на-Дону,Майкоп,761
bus,Тула,Узловая,805
bus,Ставрополь,Ессентуки,832
bus,Томск,Белово,839
bus,Москва,Гороховец,776
bus,Москва,Нальчик,716
bus,Чайковский,Пермь,686
bus,Серпухов,Калуга,718
bus,Пенза,Тамбов,714
bus,Тамбов,Жердевка,711
bus,Волгоград,Саратов,675
bus,Пермь,Губаха,692
bus,Юрьев-Польский,Владимир,701
