;source;target;pass_day;transport;source_lat;source_lng;target_lat;target_lng;target_population;source_population;source_coords;target_coords;source_country;source_county;source_region;target_country;target_county;target_region
2386;Улан-Удэ;Усть-Нера;2.566666666666667;avia;51.8357841;107.5839105;64.566376;143.237839;5173.0;431922.0;(107.5839105, 51.8357841);(143.237839, 64.566376);Russia;Ulan-Ude;Buryat;Russia;Oymyakonskiy;Sakha
2387;Чита;Самара;2.5;avia;52.033409;113.500893;53.198627;50.113987;1164900.0;323964.0;(113.500893, 52.033409);(50.113987, 53.198627);Russia;Chita;Zabaykalsky;Russia;Samara;Samara
2388;Минеральные Воды;Магнитогорск;2.1666666666666665;avia;44.2107377;43.134969;53.4242184;58.983136;408401.0;76715.0;(43.134969, 44.2107377);(58.983136, 53.4242184);Russia;;Stavropol;Russia;Magnitogorsk;Chelyabinsk
2389;Волгоград;Надым;2.566666666666667;avia;48.64820995;44.3857638;65.5336238;72.5113955;46550.0;1021244.0;(44.3857638, 48.64820995);(72.5113955, 65.5336238);Russia;Volgograd;Volgograd;Russia;Nadymsky District;Yamalo-Nenets
2390;Екатеринбург;Талакан;2.2333333333333334;avia;56.839104;60.60825;49.7215861;131.9067955;4345.0;1377738.0;(60.60825, 56.839104);(131.9067955, 49.7215861);Russia;Ekaterinburg;Sverdlovsk;Russia;Verkhnebureinskiy;Khabarovsk
2391;Курск;Минеральные Воды;1.6666666666666667;avia;51.739433;36.179604;44.2107377;43.134969;76715.0;7721.0;(36.179604, 51.739433);(43.134969, 44.2107377);Russia;Kursk;Kursk;Russia;;Stavropol
2392;Ульяновск;Сыктывкар;1.8666666666666667;avia;54.1463177;47.2324921;61.6685237;50.8352024;235006.0;17149.0;(47.2324921, 54.1463177);(50.8352024, 61.6685237);;;;Russia;Syktyvkar;Komi
2393;Оренбург;Ханты-Мансийск;2.433333333333333;avia;51.767452;55.097118;61.00346;69.019157;20283.0;20663.0;(55.097118, 51.767452);(69.019157, 61.00346);Russia;Orenburg;Orenburg;Russia;;Khanty-Mansi
2394;Нальчик;Тюмень;2.5;avia;43.4883695;43.61056019;57.153534;65.542274;581758.0;240095.0;(43.61056019, 43.4883695);(65.542274, 57.153534);Russia;Nal'chik;Kabardino-Balkar;Russia;Tjumen';Tyumen
2395;Симферополь (Крым);Кемерово;1.8666666666666667;avia;44.9521457;34.1024858;55.355125;86.087234;532884.0;332317.0;(34.1024858, 44.9521457);(86.087234, 55.355125);Russia;Simferopolska;Crimea;Russia;Kemerovo;Kemerovo
2396;Волгоград;Пенза;1.5;avia;48.64820995;44.3857638;53.200001;45.0;519592.0;1021244.0;(44.3857638, 48.64820995);(45.0, 53.200001);Russia;Volgograd;Volgograd;Russia;Penza;Penza
2397;Казань;Магнитогорск;2.8;avia;55.7823547;49.1242266;53.4242184;58.983136;408401.0;1216965.0;(49.1242266, 55.7823547);(58.983136, 53.4242184);Russia;Kazan';Tatarstan;Russia;Magnitogorsk;Chelyabinsk
2398;Пенза;Ханты-Мансийск;2.6333333333333333;avia;53.200001;45.0;61.00346;69.019157;20283.0;519592.0;(45.0, 53.200001);(69.019157, 61.00346);Russia;Penza;Penza;Russia;;Khanty-Mansi
2399;Благовещенск;Сургут;2.1;avia;50.290527;127.527161;61.254032;73.3964;38922.0;214397.0;(127.527161, 50.290527);(73.3964, 61.254032);Russia;Blagoveshchenskiy;Amur;Russia;;Khanty-Mansi
2400;Ульяновск;Минеральные Воды;1.8;avia;54.1463177;47.2324921;44.2107377;43.134969;76715.0;17149.0;(47.2324921, 54.1463177);(43.134969, 44.2107377);;;;Russia;;Stavropol
2401;Сургут;Хабаровск;2.7333333333333334;avia;61.254032;73.3964;48.481403;135.076935;42977.0;38922.0;(73.3964, 61.254032);(135.076935, 48.481403);Russia;;Khanty-Mansi;Russia;;Khabarovsk
2402;Чита;Ленск;2.7666666666666666;avia;52.033409;113.500893;60.7145488;114.9172123;24955.0;323964.0;(113.500893, 52.033409);(114.9172123, 60.7145488);Russia;Chita;Zabaykalsky;Russia;Lenskiy;Sakha
2403;Липецк;Барнаул;2.1;avia;52.6041877;39.5936899;53.347402;83.7784496;635585.0;46798.0;(39.5936899, 52.6041877);(83.7784496, 53.347402);Russia;;Lipetsk;Russia;Barnaul;Altai
2404;Волгоград;Благовещенск;2.4;avia;48.64820995;44.3857638;50.290527;127.527161;214397.0;1021244.0;(44.3857638, 48.64820995);(127.527161, 50.290527);Russia;Volgograd;Volgograd;Russia;Blagoveshchenskiy;Amur
2405;Казань;Хабаровск;2.466666666666667;avia;55.7823547;49.1242266;48.481403;135.076935;42977.0;1216965.0;(49.1242266, 55.7823547);(135.076935, 48.481403);Russia;Kazan';Tatarstan;Russia;;Khabarovsk
2406;Нижнекамск;Астрахань;2.033333333333333;avia;55.6412879;51.8160376;46.3652486;48.05521686;520662.0;234108.0;(51.8160376, 55.6412879);(48.05521686, 46.3652486);Russia;Nizhnekamsky District;Tatarstan;Russia;Privolzhskiy;Astrakhan
2407;Нальчик;Ижевск;2.3;avia;43.4883695;43.61056019;56.866557;53.2094166;628117.0;240095.0;(43.61056019, 43.4883695);(53.2094166, 56.866557);Russia;Nal'chik;Kabardino-Balkar;Russia;Izhevsk;Udmurt
2408;Петропавловск-Камчатский;Екатеринбург;2.6666666666666665;avia;53.0199693;158.6472187;56.839104;60.60825;1377738.0;179526.0;(158.6472187, 53.0199693);(60.60825, 56.839104);Russia;;Kamchatka;Russia;Ekaterinburg;Sverdlovsk
2409;Симферополь (Крым);Братск;1.9666666666666663;avia;44.9521457;34.1024858;56.1517085;101.6334907;246348.0;332317.0;(34.1024858, 44.9521457);(101.6334907, 56.1517085);Russia;Simferopolska;Crimea;Russia;Bratsk;Irkutsk
2410;Барнаул;Томск;1.4666666666666666;avia;53.347402;83.7784496;58.6124279;82.0475315;25614.0;635585.0;(83.7784496, 53.347402);(82.0475315, 58.6124279);Russia;Barnaul;Altai;;;
2411;Ханты-Мансийск;Грозный;1.7666666666666666;avia;61.00346;69.019157;43.3197031;45.6934308;271596.0;20283.0;(69.019157, 61.00346);(45.6934308, 43.3197031);Russia;;Khanty-Mansi;Russia;;Chechnya
2412;Ставрополь;Ульяновск;2.8;avia;45.0433245;41.9690934;54.1463177;47.2324921;17149.0;32736.0;(41.9690934, 45.0433245);(47.2324921, 54.1463177);Russia;Stavropol';Stavropol;;;
2413;Калининград;Ульяновск;1.8666666666666667;avia;54.710128;20.5105838;54.1463177;47.2324921;17149.0;6399.0;(20.5105838, 54.710128);(47.2324921, 54.1463177);Russia;Kaliningrad;Kaliningrad;;;
2414;Уфа;Томск;2.033333333333333;avia;54.726288;55.947727;58.6124279;82.0475315;25614.0;1062300.0;(55.947727, 54.726288);(82.0475315, 58.6124279);Russia;Ufa;Bashkortostan;;;
2415;Чита;Волгоград;1.9666666666666663;avia;52.033409;113.500893;48.64820995;44.3857638;1021244.0;323964.0;(113.500893, 52.033409);(44.3857638, 48.64820995);Russia;Chita;Zabaykalsky;Russia;Volgograd;Volgograd
2416;Калининград;Магадан;2.1333333333333333;avia;54.710128;20.5105838;59.5604768;150.7988617;95925.0;6399.0;(20.5105838, 54.710128);(150.7988617, 59.5604768);Russia;Kaliningrad;Kaliningrad;Russia;Magadan;Magadan
2417;Нижний Новгород;Салехард;2.5;avia;56.328571;44.003506;66.5375387;66.6157469;42494.0;1250615.0;(44.003506, 56.328571);(66.6157469, 66.5375387);Russia;Nizhniy Novgorod;Nizhny Novgorod;Russia;Salekhard;Yamalo-Nenets
2418;Самара;Братск;2.3666666666666667;avia;53.198627;50.113987;56.1517085;101.6334907;246348.0;1164900.0;(50.113987, 53.198627);(101.6334907, 56.1517085);Russia;Samara;Samara;Russia;Bratsk;Irkutsk
2419;Ульяновск;Нижний Новгород;2.7;avia;54.1463177;47.2324921;56.328571;44.003506;1250615.0;17149.0;(47.2324921, 54.1463177);(44.003506, 56.328571);;;;Russia;Nizhniy Novgorod;Nizhny Novgorod
2420;Новокузнецк;Казань;2.833333333333333;avia;53.757607;87.136101;55.7823547;49.1242266;1216965.0;547885.0;(87.136101, 53.757607);(49.1242266, 55.7823547);Russia;;Kemerovo;Russia;Kazan';Tatarstan
2421;Екатеринбург;Абакан;1.8;avia;56.839104;60.60825;53.7209024;91.442435;165183.0;1377738.0;(60.60825, 56.839104);(91.442435, 53.7209024);Russia;Ekaterinburg;Sverdlovsk;Russia;Abakan;Khakassia
2422;Охотск;Николаевск-на-Амуре;1.8666666666666667;avia;59.3643921;143.2410816;53.138729;140.72493;22773.0;3298.0;(143.2410816, 59.3643921);(140.72493, 53.138729);Russia;Okhotskiy;Khabarovsk;Russia;Nikolayevsky District;Khabarovsk
2423;Красноярск;Киров;1.8666666666666667;avia;56.0090968;92.8725147;58.6035257;49.6639029;31888.0;2180.0;(92.8725147, 56.0090968);(49.6639029, 58.6035257);Russia;Krasnojarsk;Krasnoyarsk;Russia;Kirov;Kirov
2424;Ростов-на-Дону;Братск;2.7333333333333334;avia;47.2213858;39.7114196;56.1517085;101.6334907;246348.0;1091544.0;(39.7114196, 47.2213858);(101.6334907, 56.1517085);Russia;Rostov-na-Donu;Rostov;Russia;Bratsk;Irkutsk
2425;Тюмень;Чебоксары;2.6;avia;57.153534;65.542274;56.1307195;47.2449597;447929.0;581758.0;(65.542274, 57.153534);(47.2449597, 56.1307195);Russia;Tjumen';Tyumen;Russia;Cheboksary;Chuvash
2426;Абакан;Ижевск;1.8333333333333333;avia;53.7209024;91.442435;56.866557;53.2094166;628117.0;165183.0;(91.442435, 53.7209024);(53.2094166, 56.866557);Russia;Abakan;Khakassia;Russia;Izhevsk;Udmurt
2427;Череповец;Омск;2.833333333333333;avia;59.128696;37.916389;54.991375;73.371529;25905.0;312311.0;(37.916389, 59.128696);(73.371529, 54.991375);Russia;Cherepovec;Vologda;Russia;Omsk;Omsk
2428;Грозный;Екатеринбург;1.8;avia;43.3197031;45.6934308;56.839104;60.60825;1377738.0;271596.0;(45.6934308, 43.3197031);(60.60825, 56.839104);Russia;;Chechnya;Russia;Ekaterinburg;Sverdlovsk
2429;Владикавказ;Нижний Новгород;1.5333333333333334;avia;43.024593;44.68211;56.328571;44.003506;1250615.0;311635.0;(44.68211, 43.024593);(44.003506, 56.328571);Russia;Vladikavkaz;North Ossetia-Alania;Russia;Nizhniy Novgorod;Nizhny Novgorod
2430;Нижний Новгород;Нижнекамск;2.8666666666666667;avia;56.328571;44.003506;55.6412879;51.8160376;234108.0;1250615.0;(44.003506, 56.328571);(51.8160376, 55.6412879);Russia;Nizhniy Novgorod;Nizhny Novgorod;Russia;Nizhnekamsky District;Tatarstan
2431;Братск;Владивосток;1.6333333333333333;avia;56.1517085;101.6334907;43.1150678;131.8855768;592069.0;246348.0;(101.6334907, 56.1517085);(131.8855768, 43.1150678);Russia;Bratsk;Irkutsk;Russia;Vladivostokskiy;Primorsky
2432;Минеральные Воды;Симферополь (Крым);1.6;avia;44.2107377;43.134969;44.9521457;34.1024858;332317.0;76715.0;(43.134969, 44.2107377);(34.1024858, 44.9521457);Russia;;Stavropol;Russia;Simferopolska;Crimea
2433;Советский;Геленджик;2.566666666666667;avia;61.362099;63.57354;44.5609447;38.0766832;54813.0;26434.0;(63.57354, 61.362099);(38.0766832, 44.5609447);Russia;Sovetskiy;Khanty-Mansi;Russia;Gelendzhik;Krasnodar
2434;Новокузнецк;Пенза;2.8666666666666667;avia;53.757607;87.136101;53.200001;45.0;519592.0;547885.0;(87.136101, 53.757607);(45.0, 53.200001);Russia;;Kemerovo;Russia;Penza;Penza
2435;Самара;Нижнекамск;2.1;avia;53.198627;50.113987;55.6412879;51.8160376;234108.0;1164900.0;(50.113987, 53.198627);(51.8160376, 55.6412879);Russia;Samara;Samara;Russia;Nizhnekamsky District;Tatarstan
2436;Астрахань;Хабаровск;2.8;avia;46.3652486;48.05521686;48.481403;135.076935;42977.0;520662.0;(48.05521686, 46.3652486);(135.076935, 48.481403);Russia;Privolzhskiy;Astrakhan;Russia;;Khabarovsk
2437;Новый Уренгой;Нижневартовск;2.033333333333333;avia;66.085196;76.6799167;60.9339411;76.5814274;251860.0;104144.0;(76.6799167, 66.085196);(76.5814274, 60.9339411);Russia;Nadymskiy;Yamalo-Nenets;Russia;;Khanty-Mansi
2438;Саккырыр;Якутск;2.466666666666667;avia;67.799362;130.403229;62.027287;129.732086;269486.0;1722.0;(130.403229, 67.799362);(129.732086, 62.027287);Russia;Eveno-Bytantayskiy;Sakha;Russia;Jakutsk;Sakha
2439;Санкт-Петербург;Петрозаводск;2.033333333333333;avia;59.929689;30.361791;61.790039;34.390007;263540.0;4848742.0;(30.361791, 59.929689);(34.390007, 61.790039);Russia;;Saint Petersburg;Russia;Petrozavodskiy;Karelia
2440;Южно-Сахалинск;Махачкала;2.1333333333333333;avia;46.9574273;142.727438;42.9830241;47.5048717;577990.0;181727.0;(142.727438, 46.9574273);(47.5048717, 42.9830241);Russia;;Sakhalin;Russia;Makhachkala;Dagestan
2441;Петрозаводск;Екатеринбург;2.7333333333333334;avia;61.790039;34.390007;56.839104;60.60825;1377738.0;263540.0;(34.390007, 61.790039);(60.60825, 56.839104);Russia;Petrozavodskiy;Karelia;Russia;Ekaterinburg;Sverdlovsk
2442;Воронеж;Абакан;1.5666666666666669;avia;51.6605982;39.2005858;53.7209024;91.442435;165183.0;19738.0;(39.2005858, 51.6605982);(91.442435, 53.7209024);Russia;Voronezh;Voronezh;Russia;Abakan;Khakassia
2443;Калининград;Ноябрьск;2.6333333333333333;avia;54.710128;20.5105838;63.2002917;75.4475807;110572.0;6399.0;(20.5105838, 54.710128);(75.4475807, 63.2002917);Russia;Kaliningrad;Kaliningrad;Russia;Purovskiy;Yamalo-Nenets
2444;Нарьян-Мар;Минеральные Воды;2.1666666666666665;avia;67.6380175;53.0071044;44.2107377;43.134969;76715.0;21296.0;(53.0071044, 67.6380175);(43.134969, 44.2107377);Russia;Nar'jan-Mar;Nenets;Russia;;Stavropol
2445;Самара;Южно-Сахалинск;2.3666666666666667;avia;53.198627;50.113987;46.9574273;142.727438;181727.0;1164900.0;(50.113987, 53.198627);(142.727438, 46.9574273);Russia;Samara;Samara;Russia;;Sakhalin
2446;Симферополь (Крым);Мирный;2.833333333333333;avia;44.9521457;34.1024858;62.541077;113.978584;30259.0;332317.0;(34.1024858, 44.9521457);(113.978584, 62.541077);Russia;Simferopolska;Crimea;Russia;Mirninskiy;Sakha
2447;Челябинск;Ульяновск;2.2666666666666666;avia;55.1598408;61.4025547;54.1463177;47.2324921;17149.0;31916.0;(61.4025547, 55.1598408);(47.2324921, 54.1463177);Russia;Chelyabinsk;Chelyabinsk;;;
2448;Геленджик;Магнитогорск;1.8666666666666667;avia;44.5609447;38.0766832;53.4242184;58.983136;408401.0;54813.0;(38.0766832, 44.5609447);(58.983136, 53.4242184);Russia;Gelendzhik;Krasnodar;Russia;Magnitogorsk;Chelyabinsk
2449;Екатеринбург;Кызыл;2.2;avia;56.839104;60.60825;51.7190995;94.4300627;109906.0;1377738.0;(60.60825, 56.839104);(94.4300627, 51.7190995);Russia;Ekaterinburg;Sverdlovsk;Russia;Kyzyl;Tuva
2450;Магадан;Екатеринбург;2.833333333333333;avia;59.5604768;150.7988617;56.839104;60.60825;1377738.0;95925.0;(150.7988617, 59.5604768);(60.60825, 56.839104);Russia;Magadan;Magadan;Russia;Ekaterinburg;Sverdlovsk
2451;Норильск;Горно-Алтайск;1.8666666666666667;avia;69.3498394;88.200517;51.957775;85.963653;62861.0;175301.0;(88.200517, 69.3498394);(85.963653, 51.957775);Russia;;Krasnoyarsk;Russia;;Gorno-Altay
2452;Пермь;Белгород;2.466666666666667;avia;58.014965;56.246723;50.5955595;36.5873394;39026.0;1000679.0;(56.246723, 58.014965);(36.5873394, 50.5955595);Russia;Perm';Perm;Russia;;Belgorod
2453;Салехард;Саратов;1.7666666666666666;avia;66.5375387;66.6157469;51.530018;46.034683;12846.0;42494.0;(66.6157469, 66.5375387);(46.034683, 51.530018);Russia;Salekhard;Yamalo-Nenets;Russia;Saratovskiy;Saratov
2454;Саранск;Краснодар;2.2666666666666666;avia;54.18671;45.18383;45.0352566;38.9764814;34926.0;318841.0;(45.18383, 54.18671);(38.9764814, 45.0352566);Russia;Saransk;Mordovia;Russia;Krasnodar;Krasnodar
2455;Ханты-Мансийск;Салехард;2.8;avia;61.00346;69.019157;66.5375387;66.6157469;42494.0;20283.0;(69.019157, 61.00346);(66.6157469, 66.5375387);Russia;;Khanty-Mansi;Russia;Salekhard;Yamalo-Nenets
2456;Хабаровск;Нижневартовск;2.1666666666666665;avia;48.481403;135.076935;60.9339411;76.5814274;251860.0;42977.0;(135.076935, 48.481403);(76.5814274, 60.9339411);Russia;;Khabarovsk;Russia;;Khanty-Mansi
2457;Иркутск;Магнитогорск;2.3;avia;52.289597;104.280586;53.4242184;58.983136;408401.0;6751.0;(104.280586, 52.289597);(58.983136, 53.4242184);Russia;Irkutsk;Irkutsk;Russia;Magnitogorsk;Chelyabinsk
2458;Красноярск;Ноябрьск;1.8333333333333333;avia;56.0090968;92.8725147;63.2002917;75.4475807;110572.0;2180.0;(92.8725147, 56.0090968);(75.4475807, 63.2002917);Russia;Krasnojarsk;Krasnoyarsk;Russia;Purovskiy;Yamalo-Nenets
2459;Санкт-Петербург;Когалым;2.033333333333333;avia;59.929689;30.361791;62.26798;74.4889068;58192.0;4848742.0;(30.361791, 59.929689);(74.4889068, 62.26798);Russia;;Saint Petersburg;Russia;Surgutskiy;Khanty-Mansi
2460;Анапа;Благовещенск;1.5666666666666669;avia;44.894272;37.316887;50.290527;127.527161;214397.0;58983.0;(37.316887, 44.894272);(127.527161, 50.290527);Russia;Anapskiy;Krasnodar;Russia;Blagoveshchenskiy;Amur
2461;Чита;Пенза;2.066666666666667;avia;52.033409;113.500893;53.200001;45.0;519592.0;323964.0;(113.500893, 52.033409);(45.0, 53.200001);Russia;Chita;Zabaykalsky;Russia;Penza;Penza
2462;Белгород;Нижнекамск;1.9;avia;50.5955595;36.5873394;55.6412879;51.8160376;234108.0;39026.0;(36.5873394, 50.5955595);(51.8160376, 55.6412879);Russia;;Belgorod;Russia;Nizhnekamsky District;Tatarstan
2463;Магнитогорск;Ростов-на-Дону;2.3;avia;53.4242184;58.983136;47.2213858;39.7114196;1091544.0;408401.0;(58.983136, 53.4242184);(39.7114196, 47.2213858);Russia;Magnitogorsk;Chelyabinsk;Russia;Rostov-na-Donu;Rostov
2464;Магнитогорск;Симферополь (Крым);1.7666666666666666;avia;53.4242184;58.983136;44.9521457;34.1024858;332317.0;408401.0;(58.983136, 53.4242184);(34.1024858, 44.9521457);Russia;Magnitogorsk;Chelyabinsk;Russia;Simferopolska;Crimea
2465;Ставрополь;Томск;2.8666666666666667;avia;45.0433245;41.9690934;58.6124279;82.0475315;25614.0;32736.0;(41.9690934, 45.0433245);(82.0475315, 58.6124279);Russia;Stavropol';Stavropol;;;
2466;Когалым;Казань;2.5;avia;62.26798;74.4889068;55.7823547;49.1242266;1216965.0;58192.0;(74.4889068, 62.26798);(49.1242266, 55.7823547);Russia;Surgutskiy;Khanty-Mansi;Russia;Kazan';Tatarstan
2467;Курган;Ростов-на-Дону;2.2;avia;55.51707765;65.4590658;47.2213858;39.7114196;1091544.0;47974.0;(65.4590658, 55.51707765);(39.7114196, 47.2213858);Russia;Ketovskiy;Kurgan;Russia;Rostov-na-Donu;Rostov
2468;Мирный;Сургут;1.6333333333333333;avia;62.541077;113.978584;61.254032;73.3964;38922.0;30259.0;(113.978584, 62.541077);(73.3964, 61.254032);Russia;Mirninskiy;Sakha;Russia;;Khanty-Mansi
2469;Нижнекамск;Иркутск;1.8333333333333333;avia;55.6412879;51.8160376;52.289597;104.280586;6751.0;234108.0;(51.8160376, 55.6412879);(104.280586, 52.289597);Russia;Nizhnekamsky District;Tatarstan;Russia;Irkutsk;Irkutsk
2470;Ижевск;Волгоград;2.7666666666666666;avia;56.866557;53.2094166;48.64820995;44.3857638;1021244.0;628117.0;(53.2094166, 56.866557);(44.3857638, 48.64820995);Russia;Izhevsk;Udmurt;Russia;Volgograd;Volgograd
2471;Красноярск;Бодайбо;1.9666666666666663;avia;56.0090968;92.8725147;57.8500317;114.2038284;15331.0;2180.0;(92.8725147, 56.0090968);(114.2038284, 57.8500317);Russia;Krasnojarsk;Krasnoyarsk;Russia;;Irkutsk
2472;Владивосток;Анапа;1.5333333333333334;avia;43.1150678;131.8855768;44.894272;37.316887;58983.0;592069.0;(131.8855768, 43.1150678);(37.316887, 44.894272);Russia;Vladivostokskiy;Primorsky;Russia;Anapskiy;Krasnodar
2473;Назрань;Кемерово;2.333333333333333;avia;43.2320774;44.7540128;55.355125;86.087234;532884.0;93357.0;(44.7540128, 43.2320774);(86.087234, 55.355125);Russia;;North Ossetia-Alania;Russia;Kemerovo;Kemerovo
