;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
502;503;Кисловодск;Stavropol;Kislovodsk;"[ 0.35963292  0.28790548  0.24905692  0.23105059  0.31146203  0.37145814
  0.25251071  0.17637688  0.41461304  0.33986797  0.18546903  0.12322296
  0.07418761  0.00806555  0.00107735  0.02554978  0.01474926  0.02663169
  0.25371228  0.04815606 -0.          0.26120941 -0.         -0.
 -0.          0.4293942   0.09175328  0.23978052]";[0.380862113600954, 0.2750981337827963, 0.22056389761564768, 0.15239731036894233, 0.24890156435736374, 0.40090946969484326, 0.23646056112017097, 0.11145571520428037, 0.48299080122590526, 0.2558413364260214, 0.12470783753715725, 0.08800059459175104, 0.05661098470220713, 0.06532223800323213, 0.0734429239424197, 0.06471433312215508, 0.014145079858389175, 0.05303019192586336, 0.2553658071458258, 0.25433596077476056, 0.2189467556419509, 0.0962264396111746, 0.09192681165416873, 0.041978996578963305, 0.40029526085018735, 0.23846235332730173, 0.04527687304619, 0.23190634025012385]
503;504;Тында;Amur;;"[ 0.35524333  0.31327478  0.27645479  0.22972253  0.2938025   0.36675597
  0.28369218  0.19785449  0.38344323  0.266711    0.19267167  0.18060236
  0.13453937 -0.         -0.          0.17972732 -0.          0.01113159
  0.18660509 -0.         -0.          0.13432003  0.21694079  0.20522371
 -0.          0.19188516  0.1057951  -0.        ]";[0.4116984744410789, 0.32812335549375377, 0.2746887991359633, 0.18398657726223142, 0.2889518160307333, 0.3882899781303366, 0.2573857867176524, 0.11970485356547324, 0.4125599779373134, 0.2762464021607997, 0.1417752791579792, 0.0759508250329758, 0.05537358692726496, 0.0, 0.06833559861893705, 0.036893482405067034, 0.004729315429224614, 0.012572038310572778, 0.18749801743078423, 0.1633581143462322, 0.09431865088355272, 0.07571403308341948, 0.03678056782921598, 0.0293176730828271, 0.2372909254974658, 0.17283008882723958, 0.04400118072193388, 0.10961683982265423]
504;505;Каменногорск;Leningrad;Vyborgsky District;"[ 0.33176799  0.          0.          0.          0.16588399  0.40889965
  0.          0.          0.81712672  0.16588399  0.          0.
  0.          0.02466205  0.1349747  -0.          0.05626522  0.09678309
  0.15902224  0.31751126  0.32473743 -0.         -0.         -0.
  0.43074581  0.14677586 -0.          0.08749852]";[0.43666707942254346, 0.1585017768414595, 0.1351661828491644, 0.043590664614830674, 0.11831155646471433, 0.43585786011533767, 0.08617473127466867, 0.028986045376903434, 0.6368326506960655, 0.16428012270245873, 0.032568543316803714, 0.017087630916439542, 0.0, 0.09778832125987, 0.06858371637507123, 0.019785951364875636, 0.033674377508848885, 0.12048787761335954, 0.34002642531613275, 0.3588291615467775, 0.4088452876290691, 0.018783292809783112, 0.023796747458479886, 0.027351807311360225, 0.5759757969988244, 0.11080734626566789, 0.12943693826192199, 0.1492633193543837]
505;506;Микунь;Komi;;"[ 0.37182972  0.31750264  0.28030557  0.22125123  0.28966052  0.37211274
  0.26615733  0.17710131  0.41422987  0.27967062  0.18355705  0.13463021
  0.0849422  -0.         -0.          0.08675985 -0.         -0.
  0.15847383 -0.         -0.          0.22771637  0.04624971  0.06497083
 -0.          0.14000966  0.12715496  0.0297879 ]";[0.38998958563100145, 0.27492651935609175, 0.21958138315770923, 0.16859357194796423, 0.24997866545122988, 0.39917113756752215, 0.22255877425562126, 0.13088964855225338, 0.48137014855054117, 0.25972693293288557, 0.13464365578712248, 0.08410592878073439, 0.041165147851684104, 0.029771855798470737, 0.04957172969711147, 0.025017265617355032, 0.013845835955455901, 0.047755971680741506, 0.23882828527038896, 0.16770954413225286, 0.14680905642899889, 0.11321732777340418, 0.015142785695766598, 0.02838182983268712, 0.2302997931118796, 0.19968338902298657, 0.13906032965421775, 0.12738971845956237]
506;507;Искитим;Novosibirsk;Iskitimskiy;"[ 0.16916872  0.48084986  0.          0.11547562  0.          0.64422714
  0.50321534  0.24202572  0.          0.          0.          0.
  0.          0.20835018 -0.         -0.         -0.          0.00342169
 -0.          0.05072237  0.60298828  0.04302107 -0.         -0.
  0.37108965 -0.         -0.          0.96200128]";[0.37706377522854256, 0.3630305550891687, 0.21473712875369586, 0.09667862934577152, 0.17841985515051517, 0.478047388514738, 0.3080843702444042, 0.09630648411197118, 0.36150798881837826, 0.14117235723190186, 0.05407692087541273, 0.03109741241764994, 0.019750334138953198, 0.09409106604860391, 0.07189703169764962, 0.09257111306982037, 0.035488724923118796, 0.02197968945794825, 0.18883228852066034, 0.20122076822295049, 0.36139293671198575, 0.07528097374054052, 0.22289408960930635, 0.24566243830252693, 0.46921153725670445, 0.07797604598095517, 0.07078442133013498, 0.3742176290716759]
507;508;Иланский;Krasnoyarsk;;"[ 0.44435014  0.37113658  0.29800012  0.18477375  0.22248976  0.41715973
  0.31392505  0.05562244  0.42596841  0.08815948  0.15615193  0.05562244
  0.         -0.          0.05910295 -0.         -0.         -0.
  0.37991642  0.18809947  0.37735082 -0.         -0.         -0.
  0.48251281 -0.         -0.          0.10112974]";[0.4291809864663833, 0.3163217285348688, 0.22331548689691935, 0.11879294659738515, 0.20795375401580216, 0.4169158090135641, 0.2466163145452616, 0.10615129689614598, 0.4466969920192344, 0.13725609476820172, 0.1134479122393422, 0.07711816380687662, 0.02590614653998947, 0.06861440765816605, 0.06986442982847613, 0.08981194046086746, 0.036187373941858995, 0.059500104914792525, 0.24940012661629, 0.24593892909604298, 0.3668690238816803, 0.06331678406032538, 0.17645052241644021, 0.17392545844518983, 0.5038479525225731, 0.0374335610257783, 0.037070359868256526, 0.24818351941494898]
508;509;Людиново;Kaluga;Lyudinovskiy;"[ 0.33689433  0.14429769  0.          0.          0.          0.49703595
  0.0910417   0.          0.78124712  0.          0.          0.
  0.          0.36683994  0.10210878 -0.          0.13268466  0.2303223
  0.18509846  0.58680598  0.70390836 -0.         -0.         -0.
  1.44616282 -0.         -0.          0.39352806]";[0.4173320465511259, 0.24069434072033719, 0.13060241674530415, 0.0, 0.13985934134525949, 0.4446174102994281, 0.10909851843480625, 0.0, 0.6448100848816404, 0.1262011619600814, 0.0, 0.0, 0.0, 0.12787660372826368, 0.12461374424529312, 0.0, 0.06954081305291938, 0.07103554094152185, 0.2538902909604535, 0.4265994754314589, 0.40020315846092547, 0.0, 0.0, 0.0, 0.7390406767279332, 0.17909987473657388, 0.16658836073019437, 0.23338573098668525]
509;510;Аркадак;Saratov;;"[ 0.42576384  0.36224488  0.29141086  0.13487756  0.22164736  0.41887819
  0.29887008  0.05217776  0.47754576  0.13487756  0.0826998   0.12115302
  0.         -0.          0.05801366 -0.         -0.         -0.
  0.40990467  0.19942576  0.44739281 -0.         -0.         -0.
  0.67784826 -0.         -0.          0.28953042]";[0.3955455257796901, 0.3328118846772238, 0.2647268858918759, 0.1312079674002722, 0.2385523945418664, 0.4199270131444408, 0.28650549489406785, 0.0955422084047829, 0.4770787127323009, 0.17605940947037554, 0.0684177222798412, 0.08069473643512438, 0.02800856079720833, 0.03536205277102352, 0.07894300418211656, 0.10263632531406372, 0.026275928151487923, 0.011009622316117353, 0.2654116479584163, 0.2047541178653857, 0.3172280981033546, 0.042310921694145756, 0.20564827677969158, 0.22290083601291452, 0.5217564381076799, 0.0604421917755292, 0.030686704239745954, 0.27554463590517514]
510;511;Ревда;Sverdlovsk;Revda;"[ 0.44868946  0.35032819  0.30134671  0.17238766  0.25591194  0.40293347
  0.28851792  0.07621501  0.39841451  0.18786799  0.15243003  0.12430134
  0.07621501 -0.          0.00365826 -0.         -0.         -0.
  0.38841818  0.11201141  0.41313808  0.00741433 -0.         -0.
  0.35095731 -0.         -0.          0.22297465]";[0.3976463800400721, 0.27812737407810134, 0.19737441746179415, 0.1185344371018293, 0.1832092539874952, 0.46097890777967376, 0.2355073192535272, 0.07547454174957192, 0.46546174324193645, 0.15360771410883475, 0.0682271808916178, 0.042488508011564285, 0.024774780363466916, 0.07863236672482997, 0.06164743856058081, 0.09636747024682889, 0.04014639430790356, 0.04629154593290347, 0.27911825154088993, 0.25336271920698716, 0.3494778155461656, 0.07372968668793003, 0.2295993891848949, 0.29018818175499955, 0.44564687690594673, 0.08907695545229001, 0.09649173135943795, 0.2722210595008688]
511;512;Невель;Pskov;Nevel'skiy;"[ 0.37026775  0.27157347  0.13578673  0.          0.17134378  0.43216278
  0.30713051  0.          0.67842398  0.          0.          0.
  0.          0.25318063  0.16385179 -0.         -0.         -0.
  0.02832187  0.39091875  0.27280676 -0.         -0.         -0.
  0.9476561   0.15318479 -0.          0.312742  ]";[0.4037024286266292, 0.24573471013418105, 0.15712278510095587, 0.020528045006730104, 0.17283366703303985, 0.43171681396900696, 0.18470844008556275, 0.0, 0.6579947903257652, 0.09111006735750156, 0.02427596580588509, 0.006417818215019116, 0.007953931468229182, 0.10070320970121231, 0.12676464526246012, 0.0381987004517305, 0.026609805722904955, 0.044751843988592194, 0.2303231430665732, 0.3579569915264357, 0.34367366895398943, 0.030457924212756466, 0.040774225321069855, 0.11614019749656067, 0.6859348133337736, 0.14428011451703013, 0.10660405968807302, 0.19587463651734083]
512;513;Соликамск;Perm;;"[ 0.45851643  0.25301774  0.          0.          0.          0.46228555
  0.20926781  0.          0.68428339  0.          0.          0.
  0.          0.43990514  0.20593369 -0.          0.10810882  0.19311337
 -0.          0.61177556  0.45004852 -0.         -0.         -0.
  1.61033257  0.46443646 -0.          0.30054815]";[0.41742040711558137, 0.24941333702406107, 0.16603957669155608, 0.10772018850009732, 0.1772180838724194, 0.4243982612669624, 0.18837500682513403, 0.0784905446887953, 0.557946049201173, 0.1473124346282399, 0.08148279665358538, 0.059632114124444566, 0.030637167831685845, 0.1297594889417897, 0.08137883374289784, 0.1006614892707986, 0.05031045797265284, 0.10873656262482245, 0.2867622012495767, 0.32467427291595474, 0.38599366781226463, 0.058026844535490646, 0.2256400223479352, 0.2425939800883066, 0.6318471054802283, 0.11700395591183543, 0.053663806105366814, 0.20174923723980123]
513;514;Нарткала;Kabardino-Balkar;;"[ 0.44206902  0.          0.          0.          0.          0.4963092
  0.          0.          0.73605777  0.12833988  0.          0.
  0.          0.2602366   0.04884576 -0.         -0.          0.37097562
  0.48818469  0.62790329  0.66005971 -0.         -0.         -0.
  1.0156551   0.0595295   0.24986937  0.21014858]";[0.3946591081402039, 0.25733576030862676, 0.21131507212262504, 0.12937647147668768, 0.19984086253565986, 0.44969811799498577, 0.2398443984278539, 0.08121725352713006, 0.5180285862492637, 0.1656231511579906, 0.0758445895771784, 0.06835488984171853, 0.01730981483943269, 0.05886721309862416, 0.06443203174255982, 0.0, 0.0, 0.07419512307911194, 0.4045143611804969, 0.3309026903916385, 0.44965495218880996, 0.0, 0.0, 0.0, 0.6165855212819371, 0.035632150593555345, 0.0499738737519244, 0.28764749892867164]
514;515;Краснокаменск;Zabaykalsky;Krasnokamensky District;"[ 0.46111941  0.          0.          0.          0.          0.35689537
  0.          0.          0.81240051  0.          0.          0.
  0.          0.19525348  0.06037478 -0.          0.12844899  0.2853387
  0.40695126  0.25894516  0.49697405 -0.         -0.         -0.
  0.68306217 -0.          0.77152316 -0.        ]";[0.40974657919005786, 0.2800160461743483, 0.19004751754545093, 0.11498531485327991, 0.2282056635144417, 0.43298514016171213, 0.2541897390481541, 0.08677762650752599, 0.4972483518948561, 0.19332105965886343, 0.05254761857857411, 0.04889739538664439, 0.01685946949356604, 0.05035878548418884, 0.07549709584964566, 0.021561016373628936, 0.02655979251586782, 0.04672705887464482, 0.17451344912038666, 0.20384198556864444, 0.273792082102436, 0.02901620439690208, 0.02705603449908798, 0.0, 0.48459006423522255, 0.1693619589692168, 0.10638209835290599, 0.26563600040219176]
515;516;Анапа;Krasnodar;Anapskiy;"[ 0.36762854  0.28348312  0.23792562  0.21350831  0.30685178  0.37496016
  0.24369232  0.18276924  0.43253203  0.33509165  0.19389735  0.12768888
  0.03843818  0.0084185   0.035208    0.04736955  0.05969863  0.06904171
  0.15856613  0.09380589 -0.          0.17936996 -0.         -0.
 -0.          0.63995653 -0.          0.20074506]";[0.37467680576830226, 0.3112033360116633, 0.2635109567668515, 0.20711330816089327, 0.29345339341138765, 0.377731856164216, 0.25796405793886773, 0.16448764860986967, 0.4135653008275847, 0.27232932012180955, 0.16840729679736935, 0.1401216432130395, 0.06672259118313567, 0.04080721327923851, 0.023335860977784097, 0.19283351281775757, 0.062335110792838544, 0.022972314614312515, 0.2086942066788583, 0.07959470564076554, 0.1396479459392967, 0.15319653855082782, 0.3605218879569749, 0.3256137304752133, 0.1434231005808586, 0.17027105082315352, 0.06443267605459564, 0.14703117286631817]
516;517;Тверь;Tver;Tver';"[ 0.36035223  0.29394709  0.2615362   0.22184276  0.31159394  0.36657951
  0.25900438  0.19739274  0.40043846  0.32131749  0.18998085  0.1391946
  0.09769216  0.01148606 -0.          0.70656877  0.05604402 -0.
 -0.         -0.         -0.          0.20595465  1.39243556  1.58950434
 -0.         -0.         -0.         -0.        ]";[0.3294579394851545, 0.2496126037370756, 0.13406122223546166, 0.06295891464349837, 0.1155221733953933, 0.4975286777032366, 0.2129878832216991, 0.0341857057126533, 0.4932639459290808, 0.07427579400789903, 0.03482460863998518, 0.03920666241801857, 0.02519564601286655, 0.16039205302316725, 0.06357695848843528, 0.07274143614435741, 0.06873982235236831, 0.07871093726406224, 0.1810157788316775, 0.2714853520346076, 0.4973281249398306, 0.061200285243638984, 0.13047931082446929, 0.1522034156412432, 0.7082039065397607, 0.029158844444365905, 0.10316603928202381, 0.3247371543166213]
517;518;Первомайск;Nizhny Novgorod;;"[ 0.34768203  0.          0.          0.          0.          0.47800249
  0.          0.          0.8066169   0.          0.          0.
  0.          0.30085002  0.07690443 -0.          0.10968278  0.32032151
  0.43122831  0.60833858  0.77574871 -0.         -0.         -0.
  1.2201357  -0.          0.25623902  0.2181691 ]";[0.40213211661119674, 0.2942202286328588, 0.2596423024419352, 0.13964758864809554, 0.20950699611631868, 0.41280991614989837, 0.22323492291557268, 0.09754262292823944, 0.5046713144710007, 0.16027722996989555, 0.08432022593839085, 0.06605985660643665, 0.030395003735076795, 0.04416864701882856, 0.052864602637145854, 0.11045456744972784, 0.04995771336689547, 0.03445867265926461, 0.350769884310485, 0.20431396677647182, 0.34107927547208927, 0.05713245411164003, 0.21628705642510007, 0.2199908433742336, 0.39568915270740007, 0.046921448865631404, 0.09917316493247283, 0.1807172192159802]
